event_date,longitude,latitude,landslide_size
2010-08-26 09:00:00,80.6053,16.5141,medium
2010-08-26 15:00:00,-117.9771,36.0833,medium
2010-08-26 18:00:00,40.6167,41.0524,medium
2010-08-26 23:00:00,88.497,27.2319,medium
2010-08-27 00:00:00,83.2497,28.1171,medium
2010-08-27 00:00:00,33.6051,44.9688,medium
2010-08-27 16:30:00,93.4221,24.7505,medium
2010-08-27 18:00:00,88.6188,27.3392,medium
2010-08-28 00:00:00,-91.5168,15.2164,medium
2010-08-28 00:00:00,-90.6158,14.665,medium
2010-08-28 00:00:00,-90.5885,14.6257,medium
2010-08-28 00:00:00,-90.5205,14.5624,medium
2010-08-28 00:00:00,-91.1287,14.7598,medium
2010-08-28 00:00:00,-72.73000859,6.713960086,medium
2010-08-28 00:00:00,-89.4096,14.7161,medium
2010-08-28 00:00:00,-89.8207,15.4168,medium
2010-08-28 09:00:00,84.0719,28.0579,medium
2010-08-29 04:30:00,-87.1607,14.1015,medium
2010-08-29 23:00:00,83.6032,28.2653,medium
2010-08-30 00:00:00,120.6832,16.3666,medium
2010-08-30 00:00:00,120.5567,16.3453,medium
2010-08-30 00:00:00,120.6559,16.4979,medium
2010-08-30 00:00:00,81.5834,29.0834,medium
2010-08-30 05:00:00,73.1694,19.2179,medium
2010-08-31 00:00:00,109.1404,-7.4832,medium
2010-08-31 00:00:00,80.6103,16.5332,medium
2010-08-31 00:00:00,121.3034,17.4012,medium
2010-08-31 09:00:00,80.6525,16.5157,medium
2010-09-01 22:20:00,99.0,25.6167,large
2010-09-02 00:00:00,85.2401,27.7745,medium
2010-09-02 00:00:00,127.586,40.3687,medium
2010-09-03 00:00:00,120.6294,16.9729,medium
2010-09-03 00:00:00,78.3896,30.135,medium
2010-09-03 18:53:00,-78.5023,41.7757,small
2010-09-04 00:00:00,-90.8267,14.651,medium
2010-09-04 00:00:00,88.7334,27.3702,medium
2010-09-04 00:00:00,-90.85,15.58,medium
2010-09-04 00:00:00,-91.7314,14.7085,medium
2010-09-04 00:00:00,-90.7379,14.5832,medium
2010-09-04 00:00:00,147.1399,-36.9829,medium
2010-09-04 00:00:00,78.623,30.796,medium
2010-09-04 00:00:00,78.3399,30.8987,medium
2010-09-04 00:00:00,-91.3227,14.8231,large
2010-09-04 00:00:00,147.2468,-36.8415,medium
2010-09-04 09:00:00,146.4399,-37.1475,medium
2010-09-04 09:00:00,83.653,27.9333,medium
2010-09-06 00:00:00,-6.4318,53.0055,medium
2010-09-06 00:00:00,-6.4173,52.9892,small
2010-09-06 00:00:00,-6.3668,52.9621,small
2010-09-06 05:00:00,84.4866,27.7884,medium
2010-09-08 00:00:00,107.8995,-7.0562,medium
2010-09-09 00:00:00,120.9452,22.7708,medium
2010-09-09 00:00:00,114.6671,4.8057,medium
2010-09-10 00:00:00,14.6074,40.6378,medium
2010-09-10 00:00:00,-91.0892,15.2892,medium
2010-09-10 00:00:00,173.5421,-42.4635,medium
2010-09-10 00:00:00,93.7273,27.0011,medium
2010-09-11 00:00:00,120.1542,30.2745,medium
2010-09-11 11:45:00,-83.9594,35.9283,small
2010-09-11 16:00:00,76.9844,30.7059,medium
2010-09-12 00:00:00,78.4403,30.7333,medium
2010-09-13 00:00:00,106.765,-6.6367,medium
2010-09-13 18:00:00,-4.8875,56.2365,medium
2010-09-13 23:00:00,-76.4254,18.0723,medium
2010-09-15 00:00:00,103.9155,22.4179,medium
2010-09-15 00:00:00,86.7001,26.9796,medium
2010-09-15 00:00:00,83.3395,27.8808,medium
2010-09-17 00:00:00,-96.3149,19.2818,medium
2010-09-17 00:00:00,83.3588,28.058,medium
2010-09-17 09:00:00,84.63118672,27.86624658,medium
2010-09-17 09:00:00,80.6055,16.5141,medium
2010-09-18 00:00:00,85.0855,27.5086,medium
2010-09-18 00:00:00,78.6007,30.1454,medium
2010-09-18 00:00:00,84.8566,27.7948,medium
2010-09-18 09:00:00,85.1505,27.509,medium
2010-09-19 00:00:00,78.4265,30.1035,medium
2010-09-19 00:00:00,78.0767,30.4326,medium
2010-09-19 00:00:00,77.1695,30.7198,medium
2010-09-19 00:00:00,-122.9038,49.2065,small
2010-09-19 00:00:00,120.7211,23.4367,medium
2010-09-19 00:00:00,80.058,29.7911,medium
2010-09-19 00:00:00,76.9576,30.8741,medium
2010-09-19 09:00:00,77.9137,30.1977,medium
2010-09-19 15:00:00,-61.3169,10.4476,medium
2010-09-19 23:00:00,-79.12,37.4204,small
2010-09-20 00:00:00,78.4401,30.7332,medium
2010-09-20 00:00:00,-66.9492,10.5363,medium
2010-09-20 22:00:00,-99.6511,18.9642,large
2010-09-21 00:00:00,110.6877,21.5,large
2010-09-21 00:00:00,111.3083,22.1978,large
2010-09-21 00:00:00,111.3604,22.4827,medium
2010-09-21 04:30:00,104.8531,33.7721,large
2010-09-21 08:00:00,110.9276,21.6598,medium
2010-09-22 06:00:00,-111.2858,33.8468,medium
2010-09-22 23:00:00,-8.121,54.8705,medium
2010-09-23 13:00:00,-91.4334,44.8545,small
2010-09-23 23:00:00,-74.1359,45.3717,medium
2010-09-23 23:00:00,-1.7949,53.9923,small
2010-09-24 00:00:00,-127.5062,50.7053,medium
2010-09-24 00:00:00,121.5722,25.1701,medium
2010-09-24 00:00:00,121.7072,25.1056,medium
2010-09-24 00:00:00,121.6586,25.0801,medium
2010-09-24 00:00:00,121.6048,25.222,medium
2010-09-24 01:00:00,76.3902,9.8988,medium
2010-09-24 21:30:00,-127.4846,50.4335,medium
2010-09-25 05:00:00,175.8188,-40.3271,medium
2010-09-25 09:00:00,175.2785,-38.8702,medium
2010-09-26 00:00:00,-53.9059,48.1411,medium
2010-09-26 00:00:00,-89.9044,13.8601,medium
2010-09-26 18:00:00,-126.4039,50.9975,small
2010-09-27 00:00:00,-75.9917,6.706,large
2010-09-27 03:00:00,-75.9712,5.1749,medium
2010-09-27 09:00:00,81.8494,28.1981,medium
2010-09-28 00:00:00,-76.4394,18.0083,medium
2010-09-28 04:00:00,-96.0625,17.0977,medium
2010-09-28 08:00:00,-122.7468,50.3413,medium
2010-09-28 09:00:00,-117.4803,51.4643,small
2010-09-28 20:00:00,-79.9647,40.4191,small
2010-09-29 00:00:00,-84.4793,10.0757,medium
2010-09-29 00:00:00,-77.0476,18.0677,medium
2010-09-29 00:00:00,-80.0766,40.3911,small
2010-09-29 00:00:00,-92.8213,17.3738,large
2010-09-29 00:00:00,-76.8865,18.2544,medium
2010-09-29 00:00:00,-76.8226,18.1686,medium
2010-09-29 00:00:00,-91.8946,16.0203,medium
2010-09-30 00:00:00,-76.0909,42.5363,small
2010-09-30 08:00:00,-76.7763,18.0622,medium
2010-09-30 09:00:00,-96.1833,17.1833,medium
2010-10-01 00:00:00,-72.4577,18.4468,medium
2010-10-01 00:00:00,-84.1764,9.9108,medium
2010-10-01 00:00:00,-84.1762,9.9108,medium
2010-10-01 09:30:00,-71.9691,44.1473,small
2010-10-01 15:00:00,-76.3915,38.3558,small
2010-10-02 15:10:00,109.8832,18.777,medium
2010-10-03 00:00:00,80.9779,6.8066,medium
2010-10-03 00:00:00,81.039,6.9698,medium
2010-10-03 00:00:00,106.593,17.4468,medium
2010-10-03 00:00:00,76.818,30.9141,medium
2010-10-03 09:00:00,-2.0992,53.6865,small
2010-10-03 13:00:00,-87.7654,14.3898,medium
2010-10-03 19:00:00,75.5844,12.7796,medium
2010-10-04 00:00:00,105.663,18.5554,medium
2010-10-04 00:00:00,-61.1819,13.2609,medium
2010-10-04 14:00:00,-118.0306,34.2266,small
2010-10-05 00:00:00,-61.3731,15.5918,medium
2010-10-06 00:00:00,-66.3969,18.1652,medium
2010-10-06 00:00:00,-64.802,17.7718,medium
2010-10-06 00:00:00,97.3193,22.6461,medium
2010-10-06 00:00:00,-117.9145,33.8353,medium
2010-10-06 04:00:00,83.77762394,27.88159864,medium
2010-10-06 22:00:00,96.8566,23.9723,medium
2010-10-07 00:00:00,73.6889,34.8075,medium
2010-10-07 00:00:00,73.4637,34.6644,medium
2010-10-07 08:00:00,178.1266,-18.0327,medium
2010-10-07 23:00:00,116.388,5.9606,medium
2010-10-08 00:00:00,93.4108,24.7679,medium
2010-10-08 00:00:00,93.9128,24.837,medium
2010-10-08 00:00:00,80.9787,28.7038,medium
2010-10-08 00:00:00,94.0212,25.2745,medium
2010-10-08 18:00:00,153.0871,-26.3974,small
2010-10-08 20:00:00,152.3913,-29.4985,medium
2010-10-08 23:00:00,153.0265,-26.6144,small
2010-10-09 00:00:00,94.0462,25.3179,medium
2010-10-10 00:00:00,152.446,-29.4884,medium
2010-10-10 00:00:00,123.9054,10.3355,medium
2010-10-10 00:00:00,-122.4942,47.2906,small
2010-10-10 00:00:00,123.9032,10.3325,medium
2010-10-10 02:45:00,-122.4801,47.3848,small
2010-10-10 19:00:00,153.0898,-26.3938,small
2010-10-10 23:30:00,123.8533,10.2863,medium
2010-10-11 00:00:00,102.2681,12.1143,medium
2010-10-11 00:00:00,80.6058,16.5141,medium
2010-10-11 16:00:00,124.9292,8.2036,medium
2010-10-12 00:00:00,122.1815,-0.936,medium
2010-10-12 00:00:00,98.6585,10.0341,medium
2010-10-14 05:40:00,109.0381,31.0595,medium
2010-10-15 00:00:00,123.8955,10.3156,medium
2010-10-15 00:00:00,-83.9753,10.1067,medium
2010-10-15 00:00:00,123.6833,10.1833,medium
2010-10-16 00:00:00,123.9275,10.34,medium
2010-10-16 00:00:00,123.9153,10.395,medium
2010-10-16 12:00:00,123.8978,10.3336,medium
2010-10-16 20:00:00,123.3459,9.7548,medium
2010-10-17 00:00:00,123.98,10.77,medium
2010-10-17 00:00:00,-72.4111,18.5202,medium
2010-10-17 00:00:00,-72.5738,18.4674,medium
2010-10-17 00:00:00,107.2806,16.2137,medium
2010-10-17 00:00:00,123.72,10.57,medium
2010-10-17 23:00:00,-72.1167,-13.3042,medium
2010-10-18 00:00:00,120.8329,16.4996,medium
2010-10-18 00:00:00,120.425,16.5189,medium
2010-10-18 00:00:00,121.1831,18.0167,medium
2010-10-18 00:00:00,121.1151,16.8336,medium
2010-10-18 00:00:00,120.9956,17.5396,medium
2010-10-18 00:00:00,121.171,18.012,medium
2010-10-18 00:00:00,121.6164,15.9949,medium
2010-10-18 00:00:00,121.2368,17.5541,medium
2010-10-18 00:00:00,121.0991576,16.91639749,medium
2010-10-18 00:00:00,121.1666,17.2826,medium
2010-10-18 00:00:00,121.461,17.3592,medium
2010-10-18 00:00:00,-82.3691,23.1098,medium
2010-10-18 00:00:00,121.3667,17.6,medium
2010-10-18 00:00:00,109.8039,19.2606,medium
2010-10-18 00:00:00,121.0642,18.4281,medium
2010-10-18 00:00:00,120.9637,16.0161,medium
2010-10-18 00:00:00,121.1495,17.4147,medium
2010-10-18 00:00:00,121.7753,16.9817,medium
2010-10-18 00:00:00,120.6318,16.3671,medium
2010-10-18 07:00:00,121.2194,17.9209,medium
2010-10-18 17:00:00,123.7619,10.3708,medium
2010-10-18 23:00:00,120.839,16.5669,medium
2010-10-18 23:00:00,121.0613,18.418,medium
2010-10-18 23:00:00,120.6076,16.3712,medium
2010-10-18 23:00:00,120.642,16.4286,medium
2010-10-18 23:00:00,121.2088,17.265,medium
2010-10-18 23:00:00,121.4255,17.4612,medium
2010-10-19 00:00:00,123.89,10.38,medium
2010-10-19 00:00:00,145.6937,-17.0661,medium
2010-10-19 00:00:00,-116.4518,33.8575,small
2010-10-19 00:00:00,129.5901,28.4101,medium
2010-10-20 00:00:00,-117.6667,33.4552,small
2010-10-21 00:00:00,121.8279,24.5436,medium
2010-10-21 23:00:00,74.0227,34.0887,medium
2010-10-21 23:00:00,121.8496,24.5478,medium
2010-10-22 00:00:00,74.9397,33.0107,medium
2010-10-24 00:00:00,-122.6508,45.7037,small
2010-10-24 14:00:00,115.3324,-8.2505,medium
2010-10-27 18:00:00,76.7705,9.8678,medium
2010-10-28 00:00:00,48.6376,38.6627,medium
2010-10-30 00:00:00,-60.969,13.7705,medium
2010-10-30 00:00:00,-61.1805,13.2548,medium
2010-10-30 00:00:00,-76.8169,18.2084,medium
2010-10-31 00:00:00,-60.7195,11.2434,medium
2010-10-31 00:00:00,-60.7428,11.2246,medium
2010-10-31 00:00:00,-60.9402,13.921,medium
2010-10-31 00:00:00,-61.0535,13.8328,medium
2010-10-31 00:00:00,83.0645,18.2733,medium
2010-10-31 08:00:00,-60.9436,10.8334,medium
2010-10-31 08:00:00,-60.5417,11.3143,medium
2010-10-31 09:00:00,-61.3832,10.666,medium
2010-10-31 09:00:00,-60.6054,11.2288,medium
2010-10-31 09:00:00,-60.575,11.2505,medium
2010-10-31 23:00:00,10.127,44.0513,medium
2010-10-31 23:00:00,8.5282,44.4197,medium
2010-10-31 23:00:00,9.9381,44.0928,medium
2010-10-31 23:00:00,10.1432,44.0493,medium
2010-10-31 23:00:00,9.8792,44.1473,medium
2010-11-01 00:00:00,107.5989,16.375,medium
2010-11-01 00:00:00,7.829,43.862,medium
2010-11-01 00:00:00,100.5066,7.257,medium
2010-11-04 00:00:00,-84.5577,10.0421,medium
2010-11-04 00:00:00,-82.9418,8.6844,medium
2010-11-04 00:00:00,-84.8751,10.4548,medium
2010-11-04 00:00:00,-83.6293,9.4425,medium
2010-11-04 00:00:00,121.4292,17.5004,medium
2010-11-04 00:00:00,108.9881,11.989,medium
2010-11-04 00:00:00,-84.3662,9.6341,medium
2010-11-04 00:00:00,121.9836,16.3071,medium
2010-11-04 00:00:00,121.6386,16.6619,medium
2010-11-04 00:00:00,-83.8359,9.6227,medium
2010-11-04 00:00:00,99.8663,9.152,medium
2010-11-04 00:00:00,-83.1,8.6117,medium
2010-11-04 00:00:00,-84.0236,9.6563,medium
2010-11-04 00:00:00,120.9319,17.8101,medium
2010-11-04 00:00:00,121.8726,17.686,medium
2010-11-04 00:00:00,121.0495,18.4149,medium
2010-11-04 00:00:00,-83.8312,9.3084,medium
2010-11-04 00:00:00,-84.2812,9.7112,medium
2010-11-04 00:30:00,-84.1349,9.886,large
2010-11-04 06:30:00,122.03,16.95,medium
2010-11-04 09:00:00,99.8589,9.0891,medium
2010-11-05 00:00:00,-84.4876,9.999,medium
2010-11-05 00:00:00,99.7996,8.9655,medium
2010-11-07 00:00:00,-76.2488,-9.9241,medium
2010-11-07 00:00:00,109.2094,13.3114,medium
2010-11-07 00:00:00,-74.4867,20.2526,medium
2010-11-08 19:00:00,74.2279,14.7822,medium
2010-11-09 00:00:00,109.2154,13.3111,large
2010-11-11 00:00:00,108.3008,15.3012,medium
2010-11-11 00:00:00,98.90212373,9.460430044,medium
2010-11-11 00:00:00,108.7103,15.2074,medium
2010-11-11 00:00:00,108.4489,15.0376,medium
2010-11-11 00:00:00,75.0327,12.8806,medium
2010-11-11 15:00:00,108.6849,15.4546,medium
2010-11-13 00:00:00,-75.7311,5.3391,medium
2010-11-13 00:00:00,-75.5758,6.2674,medium
2010-11-13 23:00:00,100.5049,7.0519,medium
2010-11-13 23:00:00,98.90492974,9.465206953,medium
2010-11-14 00:00:00,124.0328,12.7512,small
2010-11-15 00:00:00,108.6591,15.3307,medium
2010-11-15 00:00:00,106.7306,-6.621,medium
2010-11-16 00:00:00,108.5747,15.1029,medium
2010-11-16 00:00:00,107.9887,15.608,medium
2010-11-16 09:00:00,-74.0214,4.7608,medium
2010-11-17 04:00:00,-4.7497,50.3859,medium
2010-11-17 06:30:00,-4.6717,50.4149,medium
2010-11-17 10:30:00,-76.7763,40.0988,small
2010-11-18 05:30:00,-76.2781,18.0445,medium
2010-11-20 00:00:00,-72.8756,6.8202,medium
2010-11-20 00:00:00,-72.9303,7.6213,medium
2010-11-20 00:00:00,-75.2667,5.2833,medium
2010-11-21 00:00:00,-83.9529,10.1433,medium
2010-11-23 08:00:00,77.582,10.2462,medium
2010-11-23 23:00:00,107.5844,-6.8396,medium
2010-11-24 00:00:00,80.9083,6.9025,medium
2010-11-24 00:00:00,120.9317,16.6604,medium
2010-11-24 23:00:00,150.748,-23.1812,medium
2010-11-25 00:00:00,-66.5867,10.2452,medium
2010-11-26 00:00:00,80.6104,7.4237,medium
2010-11-26 00:00:00,80.6309,7.4227,medium
2010-11-26 04:00:00,-66.906,10.4913,medium
2010-11-26 15:00:00,-121.7555,49.1893,medium
2010-11-26 23:00:00,179.3997,-16.7324,medium
2010-11-27 00:00:00,-61.5731,10.6895,medium
2010-11-27 00:00:00,-61.5611,10.6949,medium
2010-11-27 00:00:00,-66.9995,10.503,medium
2010-11-27 00:00:00,-61.5335,10.6834,medium
2010-11-27 00:00:00,-61.5929,10.6915,medium
2010-11-27 00:00:00,-61.5636,10.6963,medium
2010-11-27 00:00:00,-61.5592,10.7335,medium
2010-11-27 23:00:00,-67.0342,10.4267,medium
2010-11-27 23:00:00,-66.8545,10.4447,medium
2010-11-27 23:00:00,-66.9211,10.4867,medium
2010-11-27 23:00:00,-66.9431,10.4669,medium
2010-11-27 23:00:00,-66.815,10.4393,medium
2010-11-28 00:00:00,20.7704,39.8329,medium
2010-11-29 00:00:00,-66.5806,10.6144,medium
2010-11-29 00:00:00,-66.9146,10.4891,medium
2010-11-29 00:00:00,-66.9072,10.4701,medium
2010-11-29 18:00:00,107.5626,-6.9336,medium
2010-11-29 23:00:00,-66.9323,10.5029,medium
2010-11-29 23:00:00,-66.893,10.5129,medium
2010-11-30 00:00:00,-66.9486,10.5139,medium
2010-11-30 00:00:00,-74.8851,43.0274,medium
2010-12-01 00:00:00,-120.9276,39.1312,medium
2010-12-01 09:00:00,-82.4872,35.2436,medium
2010-12-04 00:00:00,19.6946,42.1474,medium
2010-12-04 00:00:00,153.2893,-28.131,medium
2010-12-04 23:00:00,23.0804,42.2755,medium
2010-12-04 23:00:00,80.6136,7.2805,medium
2010-12-05 08:00:00,18.5879,44.5415,medium
2010-12-05 14:30:00,-75.5455,6.3236,very_large
2010-12-06 00:00:00,108.7431,14.8315,medium
2010-12-06 23:00:00,98.9984,9.5009,medium
2010-12-07 00:00:00,100.7451,6.7077,medium
2010-12-07 00:00:00,123.7294,10.232,medium
2010-12-07 00:00:00,-61.3092,10.2466,small
2010-12-07 00:00:00,100.9366,6.8339,medium
2010-12-07 03:00:00,-60.93708891,10.83392769,medium
2010-12-07 09:00:00,100.0055,9.5033,medium
2010-12-07 15:00:00,-60.940308,10.83003164,medium
2010-12-08 00:00:00,-79.6961,9.2332,medium
2010-12-09 06:30:00,-122.3534,47.8287,small
2010-12-09 09:00:00,-79.6505,9.5493,medium
2010-12-09 23:00:00,77.1963,8.3295,medium
2010-12-10 00:00:00,-122.4446,48.6223,small
2010-12-10 00:00:00,123.8131,10.294,medium
2010-12-10 00:00:00,-122.3915,47.5095,small
2010-12-10 00:00:00,123.6703,10.182,small
2010-12-10 00:00:00,123.8475216,10.3177097,medium
2010-12-10 09:00:00,123.8452,10.3166,medium
2010-12-11 00:00:00,-122.4219,48.5973,small
2010-12-11 00:00:00,-122.2818,47.6177,medium
2010-12-11 08:00:00,116.2837,6.0638,medium
2010-12-11 08:00:00,-121.0207,47.7367,medium
2010-12-11 18:30:00,-122.7428,45.7717,medium
2010-12-11 22:00:00,-121.3359,45.6334,small
2010-12-12 00:00:00,-122.2777,47.7139,small
2010-12-12 00:00:00,-122.5864,47.5652,medium
2010-12-12 00:00:00,-122.9922,47.4348,medium
2010-12-12 00:00:00,-122.2288,47.5513,medium
2010-12-12 00:00:00,-122.2782,47.6949,small
2010-12-12 00:00:00,-122.359,47.479,small
2010-12-12 00:00:00,-122.274,47.7004,small
2010-12-12 00:00:00,-122.2869,47.7371,small
2010-12-12 00:00:00,-122.2756,47.7078,small
2010-12-12 00:00:00,-122.2791,47.7174,small
2010-12-12 00:00:00,-122.3485,47.5564,small
2010-12-12 00:00:00,-124.0862,48.4632,medium
2010-12-12 00:00:00,-122.4398,47.4092,medium
2010-12-12 00:00:00,-122.5458,47.4615,medium
2010-12-12 00:00:00,-122.8044,47.3851,medium
2010-12-12 00:00:00,-122.5707,47.6036,small
2010-12-12 00:00:00,-122.2337,47.5704,medium
2010-12-12 00:00:00,-122.3412,48.2357,medium
2010-12-12 00:00:00,-122.8089,45.6182,medium
2010-12-12 00:00:00,-122.0695,47.5326,small
2010-12-12 00:00:00,124.3133,8.0211,medium
2010-12-12 04:30:00,-122.1817,47.0014,medium
2010-12-12 08:00:00,-123.4541,48.749,small
2010-12-12 08:00:00,-123.4997,48.8399,medium
2010-12-12 08:00:00,-123.4721,48.4529,medium
2010-12-12 09:00:00,-122.6051,47.5812,medium
2010-12-12 09:00:00,-122.2575,47.23,medium
2010-12-12 09:00:00,-122.6561,47.5692,medium
2010-12-12 09:00:00,-122.3633,47.4481,medium
2010-12-12 09:51:00,-121.1883,48.7109,medium
2010-12-12 10:00:00,-121.4089,47.7307,medium
2010-12-12 23:00:00,-122.0794,47.6828,medium
2010-12-12 23:00:00,-122.3978,47.5462,medium
2010-12-13 00:00:00,115.1389,-8.3383,medium
2010-12-13 00:00:00,115.087,-8.3251,medium
2010-12-13 00:00:00,115.113,-8.1578,medium
2010-12-13 00:00:00,-122.1458,47.539,medium
2010-12-13 00:00:00,115.1374,-8.1913,medium
2010-12-13 04:00:00,-122.3101,48.0079,small
2010-12-13 05:00:00,-122.2816,47.7212,medium
2010-12-13 09:00:00,-122.2818,47.7278,medium
2010-12-13 09:00:00,-122.2861,47.7358,medium
2010-12-13 14:00:00,-122.2214,47.706,medium
2010-12-15 00:00:00,-61.0752,46.3611,medium
2010-12-15 06:30:00,-122.8323,49.0365,medium
2010-12-17 00:00:00,121.0489,18.2216,medium
2010-12-17 00:00:00,121.3106,17.8171,medium
2010-12-19 00:00:00,-121.9339,37.1143,small
2010-12-19 00:00:00,-117.0312,34.231,medium
2010-12-19 00:00:00,-123.1034,40.7659,medium
2010-12-19 00:00:00,-117.9249,34.3,medium
2010-12-19 06:00:00,-157.946,21.3849,small
2010-12-19 06:40:00,-120.8632,39.1647,medium
2010-12-19 09:00:00,-158.121915,21.34682521,medium
2010-12-19 09:00:00,-121.9444,37.0359,small
2010-12-19 09:00:00,-157.9207,21.3787,small
2010-12-19 15:44:00,-123.0315,40.7397,medium
2010-12-19 21:00:00,-119.0125,34.0712,small
2010-12-20 00:00:00,-115.5073,36.0185,small
2010-12-21 00:00:00,-117.3092,33.0744,small
2010-12-21 00:00:00,-118.1585,34.1008,small
2010-12-21 14:00:00,-117.6705,33.4581,small
2010-12-21 14:10:00,-117.2959,34.1608,small
2010-12-22 00:00:00,-117.1906,34.1358,small
2010-12-22 00:00:00,-117.6407,33.7124,small
2010-12-22 00:00:00,-117.0747,34.2174,small
2010-12-22 00:00:00,-117.1709,34.1813,small
2010-12-22 00:00:00,-117.3049,33.0648,small
2010-12-22 00:00:00,-117.8053,34.0626,small
2010-12-22 00:00:00,-117.4843,33.3379,medium
2010-12-22 00:00:00,-117.7349,33.7465,medium
2010-12-22 00:30:00,-118.1765,34.1332,small
2010-12-22 02:18:00,-117.763,33.5752,medium
2010-12-22 02:30:00,-117.2892,33.1466,small
2010-12-22 03:00:00,-117.2527,32.8471,small
2010-12-22 03:00:00,-117.6357,33.7456,small
2010-12-22 04:57:00,-117.9587,33.9511,small
2010-12-22 05:15:00,-117.5615,33.6303,small
2010-12-22 07:30:00,-117.2626,32.8296,small
2010-12-22 08:00:00,-117.2599,34.0775,small
2010-12-22 09:00:00,-116.9435,33.8071,small
2010-12-22 09:00:00,-117.2674,34.0424,medium
2010-12-22 09:00:00,-117.1935,34.1407,medium
2010-12-22 11:30:00,-119.4471,34.3644,medium
2010-12-23 18:00:00,-76.97,1.68,large
2010-12-25 00:00:00,109.2164,13.3137,medium
2010-12-25 00:00:00,148.4943,-21.1313,medium
2010-12-26 10:00:00,-119.7847,36.8242,small
2010-12-27 00:00:00,-158.1221968,21.34684783,small
2010-12-28 00:00:00,174.5986,-38.8932,medium
2010-12-28 00:00:00,123.8347,13.0785,medium
2010-12-28 09:00:00,-122.39,47.5571,small
2010-12-28 09:30:00,-117.0873,32.7708,small
2010-12-28 14:00:00,-117.1324,33.9385,small
2010-12-28 22:00:00,-122.7004,45.5153,small
2010-12-28 22:30:00,-122.515,37.57,small
2010-12-29 00:00:00,-121.6551,36.1435,small
2010-12-29 11:30:00,-117.6602,33.8763,small
2010-12-29 17:30:00,123.8421,13.1004,medium
2010-12-30 00:00:00,-40.9752,-18.7677,medium
2010-12-30 09:00:00,-122.3919,47.5121,small
2010-12-30 09:00:00,-41.1197,-20.073,medium
2010-12-30 09:00:00,-119.7669,37.6782,small
2010-12-31 18:00:00,-119.092,34.4275,small
2011-01-01 00:00:00,125.0667,11.7,small
2011-01-01 23:59:00,123.6793,13.4567,medium
2011-01-02 00:00:00,125.0667,10.2833,medium
2011-01-02 00:00:00,124.98,10.3861,medium
2011-01-02 00:00:00,-80.6196,40.2975,small
2011-01-02 00:00:00,124.9944,11.2462,medium
2011-01-02 00:00:00,125.1066087,10.57172733,medium
2011-01-02 13:30:00,125.1159,10.3128,large
2011-01-02 23:00:00,126.1489178,7.824426765,medium
2011-01-03 23:00:00,122.1,6.9667,medium
2011-01-03 23:00:00,-43.1828,-22.4891,medium
2011-01-05 00:00:00,125.0981,10.3094,medium
2011-01-05 20:30:00,-123.5437,48.4608,small
2011-01-06 00:00:00,-46.4614,-23.6687,medium
2011-01-06 00:00:00,-46.8844,-23.1864,medium
2011-01-06 04:00:00,100.5901,7.2094,medium
2011-01-06 09:00:00,101.6588,3.0977,medium
2011-01-06 13:21:00,-123.8388,42.9627,unknown
2011-01-06 15:30:00,-122.0822,45.1373,unknown
2011-01-06 18:00:00,81.0402,6.8894,medium
2011-01-06 22:00:00,-117.6364,33.4445,medium
2011-01-07 00:00:00,153.2456,-28.0481,medium
2011-01-07 00:00:00,125.5339,9.1196,medium
2011-01-07 13:56:00,-122.0822,45.1373,unknown
2011-01-07 15:00:00,-122.8644,49.0535,small
2011-01-07 16:30:00,-121.4083,49.5638,medium
2011-01-08 00:00:00,124.9919,12.0311,medium
2011-01-09 00:00:00,80.6104,7.4239,medium
2011-01-09 00:00:00,80.6121,7.4695,medium
2011-01-09 00:00:00,153.277,-28.6604,medium
2011-01-09 00:00:00,81.0081,7.9329,medium
2011-01-09 00:00:00,80.7816,6.9769,medium
2011-01-09 00:00:00,80.6909,7.2532,medium
2011-01-09 00:00:00,80.7748,6.9762,medium
2011-01-10 00:00:00,152.7853,-27.3865,small
2011-01-10 00:00:00,-118.011,34.1704,small
2011-01-10 00:00:00,152.0525,-27.4601,medium
2011-01-11 00:00:00,73.8164,15.4838,medium
2011-01-11 00:00:00,-117.6536,33.4573,small
2011-01-11 00:00:00,152.6019,-27.4839,small
2011-01-11 00:00:00,151.9802,-27.6041,medium
2011-01-11 09:00:00,152.7436,-26.916,medium
2011-01-11 09:00:00,80.8682,6.7646,medium
2011-01-11 09:00:00,152.8211,-27.3776,medium
2011-01-11 23:30:00,-83.9356,10.166,medium
2011-01-12 00:00:00,-42.994,-22.3787,large
2011-01-12 00:00:00,-42.65,-22.2492,medium
2011-01-12 00:00:00,-158.137,21.3895,small
2011-01-12 00:00:00,-42.9772,-22.3701,medium
2011-01-12 00:00:00,-43.0117,-22.3278,very_large
2011-01-12 00:00:00,143.9341,-38.5854,medium
2011-01-12 00:00:00,-42.5733,-22.2581,medium
2011-01-12 00:00:00,-42.4268,-22.1546,medium
2011-01-12 00:00:00,-43.0304,-22.411,medium
2011-01-12 00:00:00,-42.6833,-22.2833,medium
2011-01-12 00:00:00,-43.0072,-22.3998,large
2011-01-12 00:00:00,-42.6018,-22.2331,very_large
2011-01-12 00:00:00,-43.1105,-22.233,medium
2011-01-12 00:00:00,-42.5428,-22.2486,medium
2011-01-12 00:00:00,-42.7169,-22.2173,medium
