event_date,longitude,latitude,population_density_2015
2007-08-04 00:00:00,114.2584,30.6018,23873.478515625
2007-08-04 00:00:00,120.6794,16.3922,771.96484375
2007-08-06 00:00:00,-2.2651,57.6778,6.3918633460998535
2007-08-06 00:00:00,-2.0885,60.1346,15.687835693359377
2007-08-06 12:10:00,126.0356157,7.365123589,44.09486389160156
2007-08-07 00:00:00,74.0253,15.0296,205.56349182128903
2007-08-07 00:00:00,109.0241,32.677,2976.044677734375
2007-08-08 00:00:00,120.5763,16.4357,3445.468017578125
2007-08-08 00:00:00,94.4332,21.5332,73.76312255859375
2007-08-09 00:00:00,98.6333,14.7333,11.909808158874512
2007-08-09 00:00:00,-90.45,14.5667,1956.521240234375
2007-08-09 00:00:00,74.8481,12.8733,1829.99072265625
2007-08-10 00:00:00,86.85,27.016,103.62281799316406
2007-08-10 00:00:00,145.5473,-41.7689,11.503692626953123
2007-08-10 00:00:00,81.601,28.601,1030.832275390625
2007-08-11 00:00:00,-76.5082,18.1258,100.58894348144533
2007-08-11 00:00:00,78.3027,30.0702,890.9798583984375
2007-08-11 00:00:00,34.75,0.2833,2858.90673828125
2007-08-11 00:00:00,34.85,0.5,496.6787109375
2007-08-11 00:00:00,102.9955,29.9932,19801.29296875
2007-08-12 00:00:00,34.2583,1.0439,819.4188842773438
2007-08-13 00:00:00,72.983,35.273,235.83837890625
2007-08-13 00:00:00,78.499,17.3895,11982.6259765625
2007-08-14 00:00:00,-107.8818,39.9425,0.7703061699867249
2007-08-14 00:00:00,73.6106,26.2208,198.01356506347656
2007-08-14 12:00:00,123.619,10.15,926.239501953125
2007-08-18 00:00:00,-92.4671,44.0304,2169.450927734375
2007-08-18 00:00:00,-109.8662,44.4659,0.1032323464751243
2007-08-19 00:00:00,120.6976,23.4715,149.90040588378906
2007-08-19 00:00:00,-91.2806,43.689,32.779666900634766
2007-08-19 00:00:00,118.698,25.0045,422.0923461914063
2007-08-19 00:00:00,-91.2194,43.6796,12.748564720153809
2007-08-20 00:00:00,98.3834,8.8427,86.79558563232422
2007-08-20 00:00:00,116.0617,26.8629,131.2675323486328
2007-08-20 00:00:00,-80.7935,39.958,27.574438095092773
2007-08-21 00:00:00,-88.9286,15.5163,95.08357238769533
2007-08-22 00:00:00,105.6122,34.638,531.2289428710938
2007-08-23 00:00:00,-97.85,19.9333,142.59475708007812
2007-08-23 00:00:00,124.6807,39.9378,231.2707061767578
2007-08-23 00:00:00,100.8333,17.1167,40.04308319091797
2007-08-25 00:00:00,103.72,27.32,2950.88037109375
2007-08-25 00:00:00,100.7943,4.8525,737.0772705078125
2007-08-25 00:00:00,104.5167,28.7,2831.045654296875
2007-08-26 00:00:00,121.1571,22.9798,79.81339263916016
2007-08-26 00:00:00,91.8506,25.5576,2454.636962890625
2007-08-26 00:00:00,93.55,24.9667,68.34956359863281
2007-08-31 00:00:00,83.25,28.0667,1014.0368041992188
2007-08-31 00:00:00,88.3403,22.6461,1542.2098388671875
2007-08-31 00:00:00,93.9667,25.1333,175.33502197265625
