event_date,longitude,latitude,temp
2011-01-16 14:19:00,-124.1094,44.2302,12.4
2011-01-16 15:42:00,-124.114,44.1885,12.4
2011-01-16 15:47:00,-123.9915,44.8891,12.4
2011-01-16 16:20:00,-123.9328,44.3978,12.3
2011-01-16 17:01:00,-122.2829,44.7515,13.3
2011-01-16 17:33:00,-123.4719,44.475,13.2
2011-01-16 22:45:00,-121.7017,45.2309,11.8
2011-01-17 00:00:00,6.3231,58.5909,3.2
2011-01-17 00:00:00,-115.8608,47.2426,-1.0
2011-01-17 00:00:00,126.270676,7.92237225,26.5
2011-01-17 00:00:00,6.477,60.3751,4.1
2011-01-17 00:00:00,125.4141,6.9374,27.8
2011-01-17 03:38:00,-118.9956,44.9454,7.2
2011-01-17 08:00:00,6.45,61.5666,2.0
2011-01-17 08:00:00,6.5483,60.0613,3.8
2011-01-17 08:00:00,6.856,62.185,1.9
2011-01-17 09:38:00,-122.5279,44.1316,9.7
2011-01-17 10:32:00,-124.0576,44.7273,9.0
2011-01-17 15:31:00,-122.5262,43.3037,11.0
2011-01-17 16:42:00,-121.9736,45.3512,10.6
2011-01-17 16:45:00,-122.1198,45.5772,10.6
2011-01-18 14:18:00,-121.627,45.592,7.0
2011-01-18 14:26:00,-123.3639,46.1249,5.3
2011-01-18 15:00:00,-116.1043,44.1126,2.2
2011-01-19 04:39:00,-122.4302,44.3998,4.0
2011-01-20 00:00:00,-122.2554,47.2218,3.0
2011-01-20 00:00:00,-122.6802,43.271,5.0
2011-01-20 14:30:00,123.3608,13.1358,26.1
2011-01-20 14:37:00,-123.0549,44.9235,3.7
2011-01-21 00:00:00,-122.4157,44.8003,6.6
2011-01-21 00:00:00,-123.9665,44.9438,7.6
2011-01-21 00:00:00,152.3855,-28.0605,23.1
2011-01-23 00:00:00,125.4203,9.7244,26.4
2011-01-23 00:00:00,125.6266,10.0599,26.4
2011-01-23 18:00:00,125.5523,9.6941,26.4
2011-01-24 15:00:00,-122.855,49.0396,7.3
2011-01-25 00:00:00,-122.7774,45.5653,6.8
2011-01-25 00:00:00,124.3378,9.7177,26.2
2011-01-25 00:00:00,123.8529,10.3163,26.2
2011-01-25 00:00:00,124.0367,9.6389,26.3
2011-01-25 00:00:00,114.5042,4.679,26.0
2011-01-27 00:00:00,124.981,10.0884,22.3
2011-01-27 00:00:00,125.0778,10.3402,22.8
2011-01-27 00:00:00,117.9555,4.9723,25.6
2011-01-27 09:00:00,123.8538,10.3281,24.5
2011-01-29 02:00:00,118.1018,5.8404,24.1
2011-01-29 04:00:00,118.0657,5.8452,24.1
2011-01-29 08:00:00,173.9379,-35.5035,20.4
2011-01-29 08:00:00,174.0922,-35.3261,20.4
2011-01-29 08:00:00,173.6835,-35.3258,20.4
2011-01-29 08:00:00,175.0955,-36.7929,19.6
2011-01-30 00:00:00,102.8213,2.3689,23.4
2011-01-30 00:00:00,126.4037,8.0539,24.1
2011-01-30 00:00:00,125.4908,8.572,24.3
2011-01-30 09:00:00,-81.5627,38.1721,3.4
2011-01-31 00:00:00,124.8974,8.9176,23.6
2011-01-31 10:30:00,-15.4314,28.1011,16.5
2011-01-31 15:00:00,117.9802,5.7515,25.1
2011-02-01 00:00:00,81.0243,6.9565,18.4
2011-02-01 00:00:00,81.071,6.9794,18.4
2011-02-01 00:00:00,80.6241,7.4678,21.4
2011-02-01 23:00:00,80.9282,6.9554,17.0
2011-02-02 00:00:00,125.4427,9.543,24.7
2011-02-03 00:00:00,146.0225,-18.2883,33.1
2011-02-03 17:00:00,125.8571,9.3059,26.4
2011-02-04 00:00:00,125.4336,8.814,27.5
2011-02-04 22:30:00,-123.8934,45.5633,8.8
2011-02-04 22:58:00,-122.4893,44.7573,8.0
2011-02-05 00:00:00,123.7756,10.4578,27.9
2011-02-05 00:00:00,73.1543,34.5677,9.1
2011-02-05 00:00:00,-83.1002,35.5288,5.1
2011-02-06 00:00:00,73.4995,34.0966,11.5
2011-02-06 00:00:00,73.5654,34.8067,6.8
2011-02-06 00:00:00,73.3334,34.0347,11.4
2011-02-06 00:00:00,73.4374,34.6534,6.8
2011-02-07 00:00:00,81.0714,7.2753,19.1
2011-02-07 00:00:00,116.6037,5.9657,25.0
2011-02-07 00:00:00,80.6349,7.6235,22.2
2011-02-07 00:00:00,80.6405,7.6192,22.2
2011-02-07 00:00:00,81.0673,7.033,19.4
2011-02-07 00:00:00,73.673,34.2256,5.8
2011-02-07 00:00:00,81.1079,7.0381,19.3
2011-02-07 00:00:00,80.8147,7.6447,21.5
2011-02-08 18:00:00,80.7014,7.5206,22.7
2011-02-11 00:00:00,80.9933,6.8334,17.5
2011-02-11 00:00:00,81.1752,6.9315,18.4
2011-02-11 00:00:00,39.0616,44.1447,1.0
2011-02-11 22:00:00,-70.2129,-32.9563,18.4
2011-02-12 06:50:00,-122.7038316,45.68817427,8.5
2011-02-13 00:00:00,-123.8611,49.1624,7.2
2011-02-13 00:12:00,-122.7038422,45.68818457,6.7
2011-02-13 22:00:00,74.9437,33.0165,14.7
2011-02-14 00:00:00,-78.874,-0.6549,13.6
2011-02-14 00:00:00,-78.3664,-0.6273,13.4
2011-02-14 00:00:00,81.08552027,6.973070057,20.8
2011-02-14 18:30:00,-122.7038482,45.68819748,7.9
2011-02-15 00:00:00,-72.9562,-14.0731,8.5
2011-02-15 03:18:00,-122.4303,44.3999,4.3
2011-02-15 05:30:00,-124.0805,43.3941,6.0
2011-02-15 06:15:00,-124.1172,43.3775,6.0
2011-02-15 09:00:00,-122.722,45.5285,5.6
2011-02-16 00:00:00,-76.6852,18.1689,24.7
2011-02-16 00:00:00,-76.9104,18.2724,24.7
2011-02-16 15:00:00,115.0182,4.9726,25.6
2011-02-17 00:00:00,81.12046509,6.957291003,20.8
2011-02-17 09:00:00,-122.9542,38.4738,6.6
2011-02-17 12:35:00,-124.1108,42.918,1.6
2011-02-17 15:52:00,-121.6338,36.9081,7.8
2011-02-18 00:00:00,-116.5369,32.9112,9.0
2011-02-18 22:40:00,-123.829,42.9634,0.9
2011-02-19 00:00:00,-117.4787,34.2896,9.0
2011-02-20 00:00:00,-123.8152,42.9651,2.3
2011-02-20 00:00:00,81.0836,6.9734,20.7
2011-02-20 20:00:00,121.7161,25.1163,14.4
2011-02-21 04:32:00,-123.7155,44.3562,5.3
2011-02-21 04:40:00,-123.7083,44.3543,5.3
2011-02-23 00:00:00,81.0333,6.9167,19.8
2011-02-24 08:00:00,-157.7724,21.3825,22.3
2011-02-24 16:30:00,101.6235,3.0665,27.5
2011-02-25 00:00:00,-118.2192,34.2808,9.7
2011-02-25 00:00:00,-122.6481,38.5444,6.1
2011-02-25 10:00:00,-122.0604,37.022,9.4
2011-02-25 23:00:00,-118.0276,34.1828,10.8
2011-02-26 18:00:00,-68.0861,-16.5293,5.7
2011-02-26 18:12:00,-123.7989,44.6629,-1.1
2011-02-27 06:00:00,110.2716,1.2951,24.4
2011-02-27 16:40:00,-157.7865241,21.36945629,23.6
2011-02-28 05:28:00,-122.8697,45.9816,3.0
2011-02-28 06:00:00,-122.8728,45.9873,3.0
2011-02-28 07:00:00,-123.8817,43.6511,8.1
2011-02-28 09:05:00,-123.7155,44.3562,6.0
2011-02-28 16:00:00,-122.3402,46.866,2.1
2011-02-28 23:00:00,-122.5779,45.3339,4.2
2011-03-01 04:00:00,-122.6513,45.4818,3.2
2011-03-01 09:00:00,-122.6866,45.5118,3.1
2011-03-01 09:00:00,-122.709,45.523,3.1
2011-03-01 10:20:00,-122.7145,45.7014,2.7
2011-03-01 16:14:00,-124.0746,44.5339,8.1
2011-03-01 23:00:00,16.1928,39.0177,10.6
2011-03-02 00:00:00,12.8788,43.3166,2.3
2011-03-02 00:00:00,-76.1398,41.1204,0.2
2011-03-02 00:08:00,-122.2282,45.2122,6.7
2011-03-02 23:00:00,-82.4732,9.3224,27.7
2011-03-03 15:00:00,-72.9667,7.35,20.0
2011-03-04 00:00:00,15.1933,37.8762,13.4
2011-03-04 08:00:00,-157.7865298,21.369472,23.6
2011-03-06 00:00:00,-73.4226,41.3484,10.2
2011-03-06 00:00:00,-81.5949,36.0378,8.5
2011-03-06 08:43:00,-122.9157,43.2965,8.4
2011-03-06 16:39:00,-122.7002,45.5154,4.8
2011-03-07 00:00:00,-66.9425,10.5259,25.2
2011-03-07 02:00:00,-73.402,41.5585,1.3
2011-03-07 05:00:00,-72.6018,42.5804,-0.7
2011-03-07 13:30:00,-120.7897,38.7745,6.3
2011-03-08 05:00:00,-90.6426,38.5678,6.7
2011-03-08 08:00:00,-80.1091,40.3927,3.3
2011-03-08 10:08:00,-123.5055,45.8988,7.7
2011-03-08 10:26:00,-122.2872,44.166,8.3
2011-03-08 23:00:00,-83.1872,37.2537,7.1
2011-03-09 00:00:00,35.2693,33.2059,11.7
2011-03-09 00:00:00,-48.7906,-25.572,19.6
2011-03-09 00:00:00,-51.5288,-25.0209,17.5
2011-03-09 12:00:00,-79.0415,43.1372,2.0
2011-03-09 23:00:00,-80.5778,40.212,5.5
2011-03-09 23:00:00,-80.5432,40.1854,5.5
2011-03-10 00:00:00,-80.6597,36.8693,6.4
2011-03-10 00:00:00,-116.9799,46.798,5.0
2011-03-10 00:00:00,-77.0874,38.907,10.6
2011-03-10 00:00:00,-122.5272,45.3926,8.7
2011-03-10 03:00:00,-122.2667,47.2537,7.8
2011-03-10 11:00:00,-122.5437,45.331,8.6
2011-03-10 11:00:00,-122.2487,47.4825,8.6
2011-03-10 23:00:00,-76.1099,41.5474,5.7
2011-03-11 01:00:00,-75.982,41.5041,4.2
2011-03-11 02:43:00,-118.9724,45.0521,1.8
2011-03-11 08:00:00,-80.66727437,40.22156009,-0.1
2011-03-11 08:00:00,-80.7785,39.9984,0.0
2011-03-11 12:00:00,126.1513837,7.217953309,27.6
2011-03-12 04:26:00,-122.4635,45.3958,7.1
2011-03-12 09:00:00,-122.4971,48.0943,6.9
2011-03-12 18:00:00,-80.64,40.6006,5.6
2011-03-13 00:00:00,-122.3149,47.8268,7.5
2011-03-13 00:00:00,-122.4897,46.6163,7.8
2011-03-13 08:00:00,-122.4957,47.5817,8.1
2011-03-13 10:50:00,-122.3899,47.7929,7.7
2011-03-13 11:18:00,-122.6946,43.322,10.8
2011-03-13 13:00:00,-122.7346,45.7617,8.1
2011-03-13 16:00:00,-123.0976,47.4705,6.7
2011-03-13 23:00:00,-80.66737084,40.2215544,3.2
2011-03-13 23:00:00,-122.2954,47.9122,7.4
2011-03-13 23:00:00,-122.3059,47.9361,7.4
2011-03-14 00:00:00,-122.3536,48.3439,8.6
2011-03-14 00:00:00,80.9486,6.968,20.2
2011-03-14 03:15:00,-123.0597,47.5147,7.4
2011-03-14 08:00:00,-122.398,47.6343,9.1
2011-03-14 08:00:00,-123.428,38.6929,11.3
2011-03-14 08:00:00,-122.4396,47.223,8.1
2011-03-14 09:00:00,-122.1908,47.9264,7.8
2011-03-14 19:30:00,-122.3307,47.8638,7.8
2011-03-14 23:00:00,-123.8213,44.4017,9.1
2011-03-15 00:00:00,-123.1988,45.7413,8.7
2011-03-15 00:00:00,-85.762,33.7975,12.8
2011-03-15 00:00:00,-122.6505,45.4828,8.5
2011-03-15 01:30:00,-123.8119,44.3785,9.1
2011-03-15 17:00:00,-123.0706,38.5056,12.2
2011-03-15 23:00:00,17.1399,-22.5814,18.8
2011-03-15 23:00:00,-80.0271,40.6357,3.4
2011-03-15 23:00:00,-121.0526,38.9625,11.2
2011-03-15 23:00:00,-121.0365,38.9097,11.1
2011-03-16 00:00:00,124.9677,11.1345,24.6
2011-03-16 00:00:00,-80.8243,39.8541,6.3
2011-03-16 00:00:00,124.996,11.2411,24.6
2011-03-16 00:00:00,124.9789,10.509,25.0
2011-03-16 00:00:00,124.9682,11.2535,24.6
2011-03-16 06:40:00,-123.1524,47.3042,5.3
2011-03-16 12:04:00,-122.2282,45.2122,5.6
2011-03-16 14:04:00,-122.3554,45.5178,5.8
2011-03-16 17:00:00,-121.8963,36.3777,13.1
2011-03-16 17:56:00,-118.975,44.2851,2.6
2011-03-16 19:00:00,-122.332,47.8651,6.2
2011-03-16 19:00:00,-80.672,40.5812,6.1
2011-03-17 00:00:00,125.0546,10.6593,24.8
2011-03-17 00:00:00,125.1507,11.811,25.3
2011-03-17 00:00:00,124.9736,11.2529,25.1
2011-03-18 04:30:00,-122.2987,47.9231,6.7
2011-03-18 09:08:00,-122.7072,45.5104,6.8
2011-03-18 23:00:00,-73.9295,43.3197,10.4
2011-03-19 00:00:00,124.9599,11.252,24.9
2011-03-19 00:00:00,126.1466,9.2171,24.7
2011-03-19 00:00:00,124.9577,11.2326,24.9
2011-03-19 00:00:00,17.1689,-22.5657,19.7
2011-03-20 00:00:00,-118.6002,34.1625,10.0
2011-03-20 00:00:00,-118.8053,34.0497,11.6
2011-03-20 02:30:00,124.9658,10.6575,26.9
2011-03-20 09:40:00,-122.4788,45.3959,7.0
2011-03-20 15:00:00,-75.5236,5.0255,20.0
2011-03-20 18:00:00,-118.6189,34.1574,10.1
2011-03-20 23:00:00,-119.0592,34.0884,11.4
2011-03-21 00:00:00,-119.7758,37.6782,-4.2
2011-03-21 09:00:00,150.6131,-34.1564,22.4
2011-03-21 09:00:00,-111.6712,40.7388,7.5
2011-03-21 09:45:00,-119.8018,34.468,9.6
2011-03-21 10:00:00,-122.0224,37.0711,9.1
2011-03-21 10:05:00,-118.5228,34.1531,8.9
2011-03-21 23:00:00,-119.6615,34.4399,9.8
2011-03-22 23:00:00,146.3552,-39.0468,18.0
2011-03-23 00:00:00,-119.6701,37.2919,9.6
2011-03-23 00:00:00,-123.0556,38.917,8.9
2011-03-24 00:00:00,-123.0025,38.9838,6.8
2011-03-24 00:00:00,-122.5801,37.9797,8.9
2011-03-24 00:00:00,-122.509,37.8985,9.4
2011-03-24 00:00:00,-122.4749,37.9002,9.4
2011-03-24 00:00:00,-122.7733,38.0458,9.0
2011-03-24 00:00:00,-122.4484,37.8871,9.5
2011-03-24 00:00:00,-122.2363,37.9958,8.8
2011-03-24 00:00:00,-122.5573,37.9728,8.9
2011-03-24 00:00:00,-122.547,37.9768,8.9
2011-03-24 00:00:00,-121.9207,37.5962,8.7
2011-03-24 00:00:00,-122.357,37.3931,9.5
2011-03-24 01:30:00,-117.54,33.5599,10.8
2011-03-24 08:00:00,-122.8778,38.6401,8.7
2011-03-24 08:00:00,-121.5189,36.009,10.0
2011-03-24 09:00:00,-122.521,37.8695,9.4
2011-03-24 09:00:00,-122.5621,37.8751,9.4
2011-03-24 09:45:00,-123.0994,38.4165,9.5
2011-03-24 12:30:00,-121.9117,37.9252,8.6
2011-03-24 12:30:00,-122.4242,37.6084,9.5
2011-03-24 15:00:00,-122.3238,37.9591,9.0
2011-03-24 15:20:00,-121.9277,37.5957,8.8
2011-03-24 16:00:00,-122.0027,37.0976,9.5
2011-03-24 16:00:00,-121.9908,37.0971,9.5
2011-03-24 20:00:00,-122.5159,37.5742,9.6
2011-03-25 00:00:00,-122.9955,38.5037,9.8
2011-03-25 00:00:00,-122.9992,38.8269,9.0
2011-03-25 09:00:00,-121.9157,37.6456,10.3
2011-03-25 09:30:00,-123.3722,42.5627,-1.1
2011-03-25 23:00:00,-122.26,37.3963,11.0
2011-03-26 00:00:00,99.8725,9.1618,25.6
2011-03-26 00:00:00,-119.4475,37.0293,11.2
2011-03-26 00:00:00,-72.4908,7.9467,27.6
2011-03-26 09:00:00,-117.0005,33.1817,10.0
2011-03-26 13:29:00,-121.9399,44.4366,3.5
2011-03-27 00:00:00,98.7612,9.3825,25.4
2011-03-27 00:00:00,99.0886,9.0103,25.6
2011-03-27 08:00:00,-121.7522,37.0905,10.6
2011-03-27 09:00:00,-122.3497,37.5456,10.5
2011-03-27 13:00:00,-122.4801,37.9029,10.3
2011-03-27 18:00:00,-121.4336,35.8777,11.0
2011-03-27 23:00:00,-123.5857,38.81,9.0
2011-03-28 00:00:00,-75.5271,5.0569,21.0
2011-03-28 14:02:00,-118.975,44.285,2.4
2011-03-28 16:00:00,-120.6323,47.5293,6.2
2011-03-28 23:00:00,72.1934,36.2225,12.4
2011-03-29 00:00:00,-121.0386,39.1265,10.4
2011-03-29 00:00:00,-121.0591,39.2925,9.5
2011-03-29 07:00:00,148.4762878,-20.07651697,24.1
2011-03-29 09:00:00,98.9153,8.2922,23.3
2011-03-29 22:00:00,148.4224,-21.1278,22.9
2011-03-30 00:00:00,-120.7202,47.6161,8.6
2011-03-30 00:00:00,98.9476,8.2531,23.3
2011-03-30 00:00:00,99.8832,8.9607,24.1
2011-03-30 00:00:00,-116.1167,47.6475,2.9
2011-03-30 04:30:00,99.0616,9.8907,21.1
2011-03-30 07:01:00,-123.9755,43.6905,11.9
2011-03-30 08:00:00,98.6715,8.5061,23.2
2011-03-30 09:20:00,-123.7874,40.1625,10.4
2011-03-30 18:30:00,148.4775479,-20.07976547,24.5
2011-03-31 00:30:00,-122.7576,49.0022,11.2
2011-04-01 06:00:00,105.4625,18.9954,18.7
2011-04-01 11:45:00,-122.2926,47.9211,6.9
2011-04-01 11:45:00,-122.2935,47.9502,6.9
2011-04-02 18:00:00,-124.0611,41.549,8.6
2011-04-03 01:30:00,-71.9911,-13.5138,11.2
2011-04-03 03:20:00,-3.8666,52.6901,7.8
2011-04-04 18:00:00,-122.7685,45.5828,8.7
2011-04-05 00:00:00,13.351,-8.8961,27.5
2011-04-05 00:00:00,-123.1258,46.19,6.7
2011-04-05 00:00:00,-80.6841,40.0607,3.8
2011-04-05 03:00:00,-83.5703,35.8473,9.4
2011-04-05 03:02:00,-122.7604,45.5761,8.2
2011-04-06 00:00:00,74.3445,34.2101,6.4
2011-04-06 12:20:00,-118.9754,44.076,1.5
2011-04-07 00:00:00,-116.1712,46.5951,3.0
2011-04-07 03:48:00,-123.6607,43.6515,4.8
2011-04-07 15:32:00,-121.8753,44.4307,-1.9
2011-04-08 00:00:00,-81.8242,41.4671,7.8
2011-04-08 19:38:00,-117.5167,45.563,1.6
2011-04-09 00:00:00,-81.5201,37.9977,16.0
2011-04-10 00:00:00,-80.0038,40.4981,17.5
2011-04-10 03:00:00,116.5742,5.984,26.8
2011-04-10 08:00:00,-75.5283,6.2379,16.7
2011-04-10 09:00:00,116.5268,6.009,26.8
2011-04-10 09:00:00,41.2679,39.9043,3.5
2011-04-11 00:00:00,-77.3834,1.4499,18.8
2011-04-11 08:00:00,-77.398,1.4128,18.7
2011-04-12 00:00:00,-61.1372,13.2767,24.6
2011-04-12 03:00:00,-61.699,12.1979,25.9
2011-04-12 09:00:00,-61.6871,12.1353,25.9
2011-04-12 09:00:00,-84.4881,39.1153,11.0
2011-04-13 00:00:00,-75.5082,5.0657,20.5
2011-04-13 09:00:00,-80.0062,40.432,7.9
2011-04-13 18:00:00,-75.3723,5.0343,20.6
2011-04-13 23:00:00,-74.9411,6.468,15.9
2011-04-14 02:00:00,-80.0671,40.6525,10.5
2011-04-14 12:30:00,-79.9213,40.3782,11.8
2011-04-15 23:00:00,-124.0613,41.5487,10.4
2011-04-16 00:00:00,-74.0424,40.7443,7.8
2011-04-16 00:00:00,-74.399,4.6502,13.3
2011-04-16 15:00:00,-80.6329,40.2498,11.6
2011-04-16 18:00:00,-81.5639,39.0315,12.9
2011-04-17 00:00:00,74.2718,34.1802,10.3
2011-04-17 10:00:00,-77.4274,39.6526,12.3
2011-04-17 12:00:00,112.3245,-7.7819,27.1
2011-04-19 00:00:00,74.9035,33.5808,9.4
2011-04-19 00:00:00,81.08551842,6.973059881,21.3
2011-04-19 01:00:00,-120.971,39.1209,11.6
2011-04-20 01:00:00,106.7732,-6.584,27.1
2011-04-21 00:00:00,-84.5256,38.9566,9.2
2011-04-21 00:00:00,-84.599,38.5293,9.8
2011-04-21 00:00:00,-84.4833,39.0456,9.3
2011-04-21 00:00:00,-84.6449,39.0744,9.2
2011-04-21 00:00:00,-84.4536,39.0189,9.2
2011-04-21 00:00:00,73.87654867,34.11897569,15.4
2011-04-21 00:00:00,-84.358,38.9939,9.2
2011-04-21 17:40:00,-124.1017,44.0183,7.2
2011-04-21 18:00:00,-84.6165,39.0639,9.2
2011-04-22 00:00:00,-75.4408,6.3704,16.2
2011-04-22 00:00:00,80.4829,7.2853,26.7
2011-04-22 02:30:00,126.1086,7.1916,27.7
2011-04-23 00:00:00,80.6517,7.088,19.2
2011-04-23 00:00:00,-122.4112,47.9151,10.7
2011-04-23 00:00:00,80.7354,7.0808,17.8
2011-04-23 07:30:00,-123.0451,42.81,7.2
2011-04-23 08:00:00,-50.7578,-29.5706,20.4
2011-04-23 08:00:00,-51.1339,-29.6634,20.4
2011-04-24 00:00:00,-82.8435,39.1653,17.6
2011-04-24 00:00:00,-78.4359,-2.0398,16.9
2011-04-24 00:00:00,-83.0697,38.71,18.5
2011-04-24 00:00:00,-81.6749,38.5212,18.6
2011-04-24 09:50:00,-119.6211,44.7825,7.7
2011-04-25 00:00:00,-84.501,39.1065,18.4
2011-04-25 00:00:00,-84.5604,39.0978,18.4
2011-04-25 00:00:00,-80.8202,40.127,19.3
2011-04-25 00:00:00,-84.6515,39.2515,18.1
2011-04-25 00:00:00,-84.7904,39.1369,18.3
2011-04-25 00:00:00,-84.4953,39.1075,18.4
2011-04-25 00:00:00,-84.426,39.1645,18.3
2011-04-25 00:00:00,-88.0267,37.0379,18.7
2011-04-25 00:00:00,-93.3097,36.5989,13.9
2011-04-25 06:00:00,-80.1708,39.4896,21.6
2011-04-25 06:23:00,-122.6175,44.7829,9.7
2011-04-25 20:00:00,-84.4271,39.1647,18.3
2011-04-25 23:00:00,-43.3548,-22.8811,22.7
2011-04-25 23:00:00,-92.4623,36.4461,14.6
2011-04-26 00:00:00,-84.2677,39.0188,18.6
2011-04-26 00:00:00,177.4174,-39.0336,13.7
2011-04-26 00:00:00,-88.9436,35.1802,20.2
2011-04-26 09:00:00,176.8242,-40.1685,11.9
2011-04-26 09:00:00,176.9136,-39.484,11.9
2011-04-26 09:00:00,176.8655,-40.1019,11.9
2011-04-26 09:00:00,177.4136,-39.0412,13.6
2011-04-26 09:00:00,176.9248,-39.9455,11.9
2011-04-27 00:00:00,176.8426,-40.1513,12.2
2011-04-27 00:00:00,176.2391,-39.372,10.4
2011-04-27 00:00:00,176.8769,-40.0582,12.2
2011-04-27 00:00:00,-84.5571,39.1098,18.1
2011-04-27 08:00:00,-87.4745,36.0562,16.6
2011-04-27 08:00:00,-87.5085,36.1638,16.5
2011-04-27 09:00:00,176.989,-39.7902,12.2
2011-04-27 19:43:00,-118.9756,44.0747,7.3
2011-04-28 00:00:00,-87.7898,37.1552,13.8
2011-04-29 04:00:00,101.687,3.0879,27.3
2011-04-29 09:00:00,-83.1497,36.8755,14.3
2011-04-29 12:00:00,-78.5061,-0.2633,13.5
2011-04-30 00:00:00,-92.0833,36.9118,16.9
2011-05-01 00:00:00,80.64175069,6.639631955,23.6
2011-05-01 00:00:00,-83.0638,36.9284,18.5
2011-05-01 08:03:00,-122.6318,43.2952,11.2
2011-05-01 09:18:00,-123.8197,42.9653,9.6
2011-05-02 12:15:00,-78.5074,-0.2648,15.2
2011-05-02 20:45:00,-118.2421,51.0055,7.1
2011-05-03 00:00:00,-84.0971,38.7981,8.9
2011-05-03 05:00:00,-83.7895,38.7037,9.0
2011-05-03 08:00:00,-84.8775,38.1723,8.9
2011-05-03 08:00:00,-84.8757,38.1825,8.9
2011-05-03 09:00:00,-83.7193,38.6487,9.0
2011-05-03 09:00:00,-84.6621,39.12,8.7
2011-05-03 09:00:00,-84.662,39.1333,8.7
2011-05-03 09:00:00,-84.8703,38.1684,8.9
2011-05-03 09:00:00,-84.4086,39.0968,9.0
2011-05-03 09:00:00,-84.5609,39.0973,8.8
2011-05-03 09:00:00,-84.5376,39.2534,8.8
2011-05-03 18:48:00,-123.9445,43.0135,8.7
2011-05-04 02:00:00,-73.051,44.9344,7.2
2011-05-04 09:00:00,125.4383,6.887,26.4
2011-05-04 09:00:00,-73.0562,44.9378,7.2
2011-05-05 00:00:00,-72.4875,44.2553,4.7
2011-05-06 00:00:00,108.0197,-7.2269,25.8
2011-05-06 15:00:00,107.7705,-7.5907,23.4
2011-05-06 23:00:00,107.6982,-7.509,23.4
2011-05-07 08:30:00,124.6291,11.0391,24.9
2011-05-08 00:00:00,123.5074,13.3481,24.3
2011-05-08 00:00:00,123.3344,13.1614,24.2
2011-05-08 01:52:00,-111.2683,43.5411,4.7
2011-05-08 04:00:00,123.2658,13.3207,24.2
2011-05-08 12:00:00,123.7215,10.1999,26.0
2011-05-08 13:48:00,-122.6985,43.3283,9.2
2011-05-08 18:00:00,121.0254,14.381,26.9
2011-05-08 23:00:00,-83.9793,10.1118,23.4
2011-05-09 00:00:00,98.6677,10.0506,26.0
2011-05-09 13:30:00,110.322,25.7921,26.0
2011-05-10 00:00:00,120.5753,16.3273,17.2
2011-05-10 15:00:00,-81.5896,38.3922,17.8
2011-05-11 00:00:00,72.8282,41.4088,15.4
2011-05-11 00:00:00,-82.4937,38.6451,21.4
2011-05-11 00:00:00,176.0454,-37.6304,17.4
2011-05-11 00:00:00,-82.548,38.544,21.5
2011-05-11 00:00:00,-82.5453,38.4458,21.2
2011-05-11 00:00:00,-82.5388,38.6743,21.4
2011-05-12 00:00:00,104.4989,22.1915,29.0
2011-05-12 00:00:00,103.8838,22.4209,29.0
2011-05-12 17:00:00,-81.6849,41.4184,18.2
2011-05-13 00:00:00,-79.9935,40.0118,19.1
2011-05-13 15:00:00,-80.3194,40.0205,18.6
2011-05-13 15:00:00,-79.8521,39.8842,19.5
2011-05-14 09:00:00,-122.3679,47.3236,13.3
2011-05-14 18:09:00,-122.2571,45.5317,13.1
2011-05-15 00:00:00,-121.0087,48.7191,11.2
2011-05-15 00:00:00,-120.9174,46.8077,10.8
2011-05-15 22:00:00,-73.5977,43.6128,12.0
2011-05-16 05:45:00,-73.2994,7.096,20.9
2011-05-16 09:50:00,-76.5908,3.4677,23.2
2011-05-16 13:51:00,-124.1892,43.5778,9.5
2011-05-17 00:00:00,-79.8375,40.6573,12.4
2011-05-17 18:00:00,-73.0021,6.905,20.1
2011-05-18 00:00:00,-82.4662,38.4007,10.7
2011-05-18 00:00:00,-82.4333,38.4069,10.7
2011-05-18 00:00:00,-82.4685,38.4001,10.7
2011-05-18 00:00:00,-82.4453,38.4193,10.7
2011-05-18 03:00:00,-82.4261,38.4072,10.7
2011-05-18 03:00:00,-80.138,40.521,14.7
2011-05-18 03:30:00,-73.4166,6.8835,21.3
2011-05-18 21:40:00,-79.8282,40.5755,14.4
2011-05-18 23:00:00,-80.4911,40.1095,14.2
2011-05-19 00:00:00,-79.5358,40.2357,13.1
2011-05-19 08:00:00,-80.0595,40.448,13.8
2011-05-19 08:00:00,-79.7401,40.5071,13.7
2011-05-19 16:00:00,125.669611,7.743877992,28.0
2011-05-19 21:00:00,-111.8395453,41.25354118,8.9
2011-05-20 00:00:00,-79.9928,40.4407,15.5
2011-05-21 00:00:00,101.7679,3.1852,27.9
2011-05-21 00:00:00,-80.2174,40.5558,18.5
2011-05-21 14:00:00,-111.7429,39.9121,11.0
2011-05-21 14:30:00,101.8258,3.1477,27.8
2011-05-21 18:00:00,34.3652,0.9068,20.7
2011-05-22 00:00:00,-111.8191,40.9108,13.7
2011-05-22 00:00:00,93.4093,25.0672,22.9
2011-05-22 00:00:00,-112.5716,40.3398,13.8
2011-05-22 12:30:00,-112.473,38.2717,14.3
2011-05-22 15:00:00,-111.8657,41.0033,13.7
2011-05-23 00:00:00,126.1544,7.3521,29.0
2011-05-23 22:00:00,-79.8024,40.5813,21.2
2011-05-24 02:00:00,125.7011,7.6632,28.9
2011-05-25 00:00:00,121.0046,16.7221,19.3
2011-05-25 00:00:00,121.1877,17.2961,28.9
