event_date,longitude,latitude,humidity
2010-06-03 00:00:00,109.2347,23.7273,67.62
2010-06-03 00:00:00,72.9086,40.8986,70.02
2010-06-03 05:00:00,92.3814,24.6005,88.81
2010-06-03 23:00:00,150.8535,-34.4075,87.83
2010-06-04 00:00:00,140.5146,-2.516,87.43
2010-06-04 06:48:00,-123.5176,43.3755,80.3
2010-06-04 09:00:00,21.3669,48.6226,94.53
2010-06-04 10:44:00,-124.05,43.7436,81.91
2010-06-05 00:00:00,-80.0284,40.4127,89.92
2010-06-05 00:00:00,74.0256,34.0901,57.47
2010-06-05 17:00:00,-79.9773,40.4507,89.98
2010-06-06 00:00:00,-1.1277,52.9523,90.0
2010-06-06 00:00:00,109.3799,24.3153,76.17
2010-06-06 00:00:00,98.3095,7.8963,93.93
2010-06-06 15:00:00,174.8229,-41.3318,88.65
2010-06-06 23:00:00,-122.7003,45.5188,88.73
2010-06-07 00:00:00,-115.4195,40.6553,47.66
2010-06-07 00:00:00,19.7156,49.8453,72.21
2010-06-07 00:00:00,93.5039,24.7543,95.36
2010-06-07 01:30:00,-82.7308,35.1812,62.79
2010-06-08 00:00:00,116.0981,5.925,84.3
2010-06-08 00:00:00,72.9325,19.1646,76.57
2010-06-08 09:00:00,72.8562,19.0176,76.57
2010-06-09 14:00:00,116.0946,5.9437,91.43
2010-06-09 14:15:00,91.2,25.8833,93.68
2010-06-11 00:00:00,-121.957,47.7028,77.26
2010-06-11 00:00:00,88.4441,26.944,89.29
2010-06-13 00:00:00,-81.8917,37.755,84.25
2010-06-14 00:00:00,120.704,23.8314,91.34
2010-06-14 00:00:00,4.7549,45.5842,76.54
2010-06-15 00:00:00,92.0082,21.4384,98.98
2010-06-15 00:00:00,92.19566765,21.06313524,98.98
2010-06-15 00:00:00,92.1571,21.1899,98.98
2010-06-15 00:00:00,92.19530189,21.23704301,98.98
2010-06-15 00:00:00,73.3747,18.7624,88.15
2010-06-15 00:00:00,6.4793,43.4641,89.72
2010-06-15 00:00:00,111.2884,23.4231,100.0
2010-06-15 00:00:00,-122.7713,45.5686,74.41
2010-06-15 04:00:00,92.22263842,20.92931962,98.98
2010-06-15 04:00:00,92.19905362,21.23291114,98.98
2010-06-15 04:00:00,92.19314477,21.23967983,98.98
2010-06-15 08:00:00,109.2608,25.0699,87.15
2010-06-15 08:00:00,92.3333,22.0,94.67
2010-06-15 13:20:00,102.1446778,30.07754642,61.56
2010-06-15 15:00:00,119.133,28.0731,96.9
2010-06-16 00:00:00,88.3162,26.8073,95.78
2010-06-16 00:00:00,128.1777,-3.7027,90.72
2010-06-16 00:00:00,88.4808,27.0765,95.78
2010-06-17 00:00:00,-34.9029,-8.0011,85.38
2010-06-18 00:00:00,45.6449,40.5494,62.91
2010-06-18 00:00:00,45.8107,40.57,62.55
2010-06-18 05:00:00,119.0419,29.6088,84.07
2010-06-18 15:00:00,116.6544,26.2617,96.62
2010-06-18 17:35:00,117.9097,26.4216,98.19
2010-06-20 00:00:00,124.3113,7.5048,78.43
2010-06-20 00:00:00,1.8351,42.6975,72.46
2010-06-20 00:00:00,-0.2072,5.8215,89.65
2010-06-21 00:00:00,-86.8044,40.425,82.63
2010-06-22 00:00:00,26.945,42.7845,72.85
2010-06-22 22:00:00,145.5991,-41.5681,89.23
2010-06-23 00:00:00,-90.595,43.3321,75.65
2010-06-23 09:00:00,-91.2718,43.6229,76.11
2010-06-24 00:00:00,-3.9903,5.3628,91.56
2010-06-25 00:00:00,72.8703,19.069,93.05
2010-06-25 00:00:00,72.8929,19.1095,93.05
2010-06-25 00:00:00,-1.7529,4.9039,93.75
2010-06-25 00:00:00,72.9266,19.153,93.05
2010-06-25 00:00:00,74.88548779,12.89163444,94.14
2010-06-26 16:30:00,121.1622,13.9457,89.99
2010-06-27 00:00:00,-91.2764,14.7801,93.45
2010-06-27 04:00:00,84.4935,27.822,85.0
2010-06-27 13:30:00,172.7611,-43.7893,96.05
2010-06-27 23:00:00,74.88567317,12.89307458,89.99
2010-06-28 00:00:00,91.2698,25.4916,99.13
2010-06-28 00:00:00,91.885,25.5728,97.49
2010-06-28 12:00:00,-77.3018,42.8004,82.48
2010-06-28 14:30:00,105.3409,25.9612,90.54
2010-06-28 19:00:00,-106.167,38.7275,45.84
2010-06-30 00:00:00,83.4763,27.7223,78.55
2010-06-30 03:00:00,86.74,26.97,86.98
2010-06-30 09:00:00,87.2196,27.6063,89.35
2010-07-02 00:00:00,-100.487,25.6875,90.02
2010-07-02 18:30:00,-72.2308,-13.3219,48.74
2010-07-04 00:00:00,88.3052,26.8712,98.36
2010-07-04 00:00:00,83.8617,28.0306,62.99
2010-07-05 00:00:00,107.1969335,29.66239066,92.24
2010-07-05 00:00:00,109.1318,0.2318,82.3
2010-07-06 00:00:00,78.3297,30.638,94.45
2010-07-08 00:00:00,178.3197,-38.2134,78.44
2010-07-11 00:00:00,111.4132365,27.67089598,67.78
2010-07-11 09:00:00,84.0366,28.299,92.96
2010-07-11 09:00:00,83.7826,28.0063,93.84
2010-07-11 09:00:00,84.0907,28.1605,92.96
2010-07-11 09:00:00,84.17758452,28.22020061,92.96
2010-07-11 23:00:00,84.46652548,27.81963827,92.96
2010-07-12 05:30:00,-87.1978,14.0831,88.59
2010-07-12 06:00:00,132.7681,33.8426,78.79
2010-07-13 00:00:00,132.4553,34.3852,89.52
2010-07-13 00:00:00,-81.1966,39.3937,94.37
2010-07-13 00:00:00,89.51924545,27.21782272,84.44
2010-07-13 00:00:00,103.1931,27.231,92.04
2010-07-13 00:00:00,-77.5191,42.7167,78.33
2010-07-13 00:00:00,105.4411,28.1681,97.25
2010-07-13 04:00:00,101.5041,28.9525,87.78
2010-07-13 07:20:00,109.4807,28.5716,83.53
2010-07-13 09:00:00,117.8108,30.9438,92.49
2010-07-14 00:00:00,137.8195,35.505,91.11
2010-07-14 00:00:00,137.8163,35.2507,90.05
2010-07-14 00:00:00,130.3342,33.4942,85.65
2010-07-14 00:00:00,146.9226,-36.7109,91.66
2010-07-14 00:00:00,121.5082,14.0728,91.47
2010-07-14 02:00:00,120.9326,14.1169,91.32
2010-07-14 08:00:00,130.6789,33.5692,88.19
2010-07-15 00:00:00,96.3167,25.6167,99.27
2010-07-15 02:00:00,-1.7936,53.4128,84.86
2010-07-16 00:00:00,137.1406,35.478,81.55
2010-07-16 02:00:00,133.104,35.4888,85.04
2010-07-16 06:00:00,-79.9367,43.2453,69.93
2010-07-16 20:00:00,-83.6417,34.1538,75.98
2010-07-17 00:00:00,77.5435,30.6358,88.63
2010-07-17 00:00:00,80.9499,29.2675,93.69
2010-07-18 00:00:00,-87.1953,14.0814,85.9
2010-07-18 20:00:00,108.8829,32.1632,93.33
2010-07-18 23:00:00,109.0293,32.6848,93.33
2010-07-19 00:00:00,106.6332,30.4559,77.19
2010-07-19 00:00:00,81.7191,29.0399,86.64
2010-07-19 08:00:00,108.6989,31.9111,75.19
2010-07-20 00:00:00,80.126,29.36,96.89
2010-07-20 00:00:00,-111.5932,35.2902,52.09
2010-07-20 00:00:00,94.9921,26.8716,95.97
2010-07-20 00:00:00,78.6115,29.9862,90.46
2010-07-20 08:00:00,102.1803,28.5446,74.77
2010-07-20 12:15:00,-2.9411,53.3705,92.25
2010-07-21 00:00:00,75.0772,12.8277,95.24
2010-07-21 00:00:00,-90.5214,14.6808,84.1
2010-07-21 08:00:00,88.6475,27.5509,81.04
2010-07-21 08:00:00,88.559,27.3773,81.04
2010-07-21 08:00:00,-82.4781,38.4262,84.89
2010-07-22 00:00:00,-92.6389,16.7294,81.58
2010-07-22 00:00:00,73.6608,16.5676,96.35
2010-07-22 02:00:00,-92.6698,15.3258,82.82
2010-07-22 02:00:00,72.88274367,19.17377751,93.0
2010-07-23 00:00:00,-107.1577,33.9917,94.23
2010-07-23 00:00:00,104.4591,21.6429,87.09
2010-07-23 14:30:00,-107.9352,37.2743,73.84
2010-07-23 23:00:00,110.0312,34.5208,96.72
2010-07-24 00:00:00,126.6609,-3.644,81.87
2010-07-24 00:00:00,103.9618,22.2931,91.23
2010-07-24 00:00:00,104.5595,22.6966,91.23
2010-07-24 08:00:00,106.5255,35.1719,95.57
2010-07-24 09:00:00,73.4745894,16.93911427,97.71
2010-07-25 00:00:00,73.46485294,16.94054188,95.75
2010-07-25 00:00:00,77.2889,30.5589,87.39
2010-07-25 00:00:00,126.6457,-3.4326,84.34
2010-07-25 00:00:00,72.46,34.1042,62.91
2010-07-26 00:00:00,83.3773,28.3034,82.37
2010-07-26 00:00:00,73.46476377,16.94057232,90.96
2010-07-26 00:00:00,100.7508,26.6842,84.95
2010-07-26 00:00:00,83.7843,28.2649,82.37
2010-07-26 00:00:00,83.5309,28.4763,82.37
2010-07-26 00:30:00,98.8075,27.8878,85.86
2010-07-26 15:45:00,-108.0383,38.0053,45.94
2010-07-27 00:00:00,-84.4748,39.0981,77.02
2010-07-27 05:00:00,102.7348,29.3199,88.46
2010-07-27 09:00:00,84.67982275,27.81229512,94.39
2010-07-27 15:00:00,-108.1234,38.0604,62.74
2010-07-28 15:00:00,121.0580434,16.91792918,91.02
2010-07-28 16:30:00,-121.2355,46.6521,52.13
2010-07-28 18:00:00,-120.0311,47.7741,45.5
2010-07-29 00:00:00,72.7056,35.0111,100.0
2010-07-29 00:00:00,93.5027,24.9786,93.33
2010-07-29 00:00:00,105.7412,22.1183,87.28
2010-07-29 00:00:00,94.1054,25.4196,93.33
2010-07-29 00:00:00,-61.5671,10.6859,87.54
2010-07-29 00:00:00,-61.5006,10.6738,87.54
2010-07-29 00:00:00,74.8735,12.896,93.78
2010-07-29 00:00:00,73.87646407,34.11901266,96.38
2010-07-29 00:00:00,78.4517,30.7467,82.39
2010-07-29 23:00:00,94.48214677,25.3098633,97.82
2010-07-30 00:00:00,-73.7733,11.0029,74.52
2010-07-30 00:00:00,72.7541,35.049,91.97
2010-07-30 00:00:00,73.9667,15.949,95.35
2010-07-30 09:30:00,-84.4568,9.9271,91.98
2010-07-30 15:00:00,73.9958,15.9517,95.12
2010-07-31 07:30:00,141.772,39.8403,88.75
2010-07-31 08:00:00,74.8862,12.8715,95.78
2010-07-31 09:00:00,93.8443,24.9356,87.57
2010-07-31 18:20:00,72.8889,19.1287,96.04
2010-07-31 18:46:00,-107.2341,39.1883,61.0
2010-08-01 02:30:00,-106.3538,39.068,81.01
2010-08-01 19:30:00,-111.5443,39.9243,53.71
2010-08-02 00:00:00,-99.1276,19.427,65.4
2010-08-02 00:00:00,102.3183,11.9773,94.42
2010-08-02 00:00:00,86.0332,27.6661,83.91
2010-08-02 15:30:00,-61.5705,10.7137,89.31
2010-08-03 00:00:00,-61.4719,10.7163,83.98
2010-08-04 06:15:00,-120.2304,47.6736,47.14
2010-08-05 00:00:00,88.263,27.0366,87.86
2010-08-06 00:00:00,88.2627,27.0375,88.42
2010-08-06 11:00:00,-61.4484,10.6933,81.84
2010-08-07 02:00:00,-87.227,14.0783,85.26
2010-08-07 23:00:00,104.3715,33.7848,51.83
2010-08-08 00:00:00,72.4258,35.2227,94.62
2010-08-08 18:30:00,-119.2269,39.5567,29.59
2010-08-09 00:00:00,78.3684,30.5151,90.87
2010-08-09 00:00:00,78.3475,30.6785,90.87
2010-08-09 04:00:00,-13.2241,8.4806,88.83
2010-08-09 09:00:00,-92.4181,41.0266,84.28
2010-08-09 23:00:00,107.7984,35.2059,84.52
2010-08-10 00:00:00,81.4867,29.4469,86.14
2010-08-10 19:00:00,-111.7619,46.6637,71.19
2010-08-11 00:00:00,-76.811,18.126,67.84
2010-08-12 00:00:00,104.1298,31.5423,65.66
2010-08-12 00:00:00,104.9221,33.4008,87.49
2010-08-12 18:00:00,105.7402908,34.62798026,93.3
2010-08-13 00:00:00,76.991,30.8522,89.84
2010-08-13 00:00:00,103.5461,31.0539,76.94
2010-08-13 00:00:00,78.61786282,30.80200029,87.46
2010-08-14 00:00:00,72.9793,33.623,83.06
2010-08-14 08:00:00,103.4846,31.0176,85.24
2010-08-15 00:00:00,120.911,16.9752,92.23
2010-08-15 23:00:00,94.48265093,25.31006064,92.79
2010-08-16 00:00:00,103.9768,32.8391,60.37
2010-08-16 08:00:00,122.1865,7.36,82.99
2010-08-17 00:00:00,107.3397,21.3161,94.52
2010-08-17 00:00:00,73.0109,19.1993,95.62
2010-08-17 08:00:00,88.4445,26.9435,99.85
2010-08-17 09:00:00,20.9434,48.9057,78.89
2010-08-17 13:00:00,72.8974,19.0997,95.62
2010-08-18 01:30:00,98.683,27.8541,76.13
2010-08-18 04:30:00,73.5027,17.0661,93.55
2010-08-18 08:00:00,-13.2025,8.4758,84.49
2010-08-18 19:30:00,-82.443,36.1364,85.4
2010-08-19 00:00:00,88.4481,26.9722,100.0
2010-08-19 00:00:00,-109.9818,38.647,75.53
2010-08-19 00:00:00,93.4957,24.8961,87.83
2010-08-19 13:45:00,-111.8316,40.5093,56.54
2010-08-19 15:00:00,-107.2429,39.4346,75.25
2010-08-19 15:00:00,-106.9909,39.2089,87.93
2010-08-19 15:00:00,-107.3401,39.5808,70.96
2010-08-19 15:00:00,-107.2774,39.191,79.82
2010-08-19 15:00:00,-106.9823,39.2143,88.1
2010-08-19 15:00:00,-107.2301,39.1905,81.37
2010-08-19 15:00:00,-107.2343,39.2105,81.0
2010-08-19 15:40:00,-107.2271,39.1994,81.37
2010-08-19 18:00:00,73.0114,19.1935,91.84
2010-08-19 23:00:00,82.2826,28.3884,86.72
2010-08-19 23:00:00,83.3164,28.0276,94.21
2010-08-19 23:00:00,83.5983,28.3401,88.92
2010-08-20 00:00:00,88.3652,27.167,92.83
2010-08-20 00:00:00,78.6437,30.7221,90.91
2010-08-20 00:00:00,78.8371,30.3846,90.91
2010-08-20 00:00:00,78.6186,30.8183,90.91
2010-08-20 00:00:00,-86.2998,12.042,84.7
2010-08-20 23:00:00,114.9659,4.9721,87.0
2010-08-21 00:00:00,124.7836,40.7297,97.07
2010-08-21 00:00:00,11.5224,47.422,71.31
2010-08-21 00:00:00,86.6444,27.2485,94.0
2010-08-21 09:00:00,-61.4689,10.2753,80.29
2010-08-21 15:00:00,115.9423,39.7935,88.19
2010-08-21 23:00:00,83.85213651,27.58124358,99.41
2010-08-22 00:00:00,104.1608,21.7653,82.12
2010-08-22 00:00:00,77.0666,30.4084,90.64
2010-08-22 18:00:00,-83.4184,35.6259,73.55
2010-08-23 00:00:00,84.8603,27.6041,96.32
2010-08-23 00:00:00,81.682,29.4605,98.72
2010-08-23 02:00:00,83.88,27.59,99.0
2010-08-23 05:00:00,85.4434,27.6832,96.32
2010-08-24 00:00:00,87.8711,27.1303,95.96
2010-08-24 00:00:00,87.6667,27.35,83.86
2010-08-24 00:00:00,87.9377,27.2948,95.96
2010-08-24 00:00:00,87.73,27.07,96.01
2010-08-24 09:00:00,-96.0289,17.2568,77.37
2010-08-24 15:00:00,113.6385,35.6804,95.84
2010-08-24 18:00:00,39.6515,11.6652,67.29
2010-08-24 21:00:00,123.8299199,10.26707152,91.0
2010-08-24 23:00:00,123.8311893,10.26604714,91.0
2010-08-24 23:00:00,123.818,10.2736,90.99
2010-08-25 00:00:00,83.8901,28.0401,97.89
2010-08-25 00:00:00,-72.726,6.7254,87.93
2010-08-25 00:00:00,-77.8416,72.6275,99.55
2010-08-25 00:00:00,-85.5325,13.5317,77.54
2010-08-25 14:10:00,-116.9472,34.0935,28.42
2010-08-25 23:00:00,107.1749,-6.892,80.53
2010-08-26 00:00:00,108.3289,-7.2269,76.78
2010-08-26 00:00:00,106.8002,-6.6006,73.74
2010-08-26 08:00:00,78.0641,30.365,87.39
2010-08-26 09:00:00,80.6053,16.5141,92.43
2010-08-26 15:00:00,-117.9771,36.0833,37.25
2010-08-26 18:00:00,40.6167,41.0524,73.97
2010-08-26 23:00:00,88.497,27.2319,83.84
2010-08-27 00:00:00,83.2497,28.1171,85.7
2010-08-27 00:00:00,33.6051,44.9688,46.18
2010-08-27 16:30:00,93.4221,24.7505,81.1
2010-08-27 18:00:00,88.6188,27.3392,87.78
2010-08-28 00:00:00,-91.5168,15.2164,72.25
2010-08-28 00:00:00,-90.6158,14.665,86.69
2010-08-28 00:00:00,-90.5885,14.6257,86.69
2010-08-28 00:00:00,-90.5205,14.5624,86.69
2010-08-28 00:00:00,-91.1287,14.7598,85.71
2010-08-28 00:00:00,-72.73000859,6.713960086,87.26
2010-08-28 00:00:00,-89.4096,14.7161,83.69
2010-08-28 00:00:00,-89.8207,15.4168,71.76
2010-08-28 09:00:00,84.0719,28.0579,97.01
2010-08-29 04:30:00,-87.1607,14.1015,85.46
2010-08-29 23:00:00,83.6032,28.2653,75.64
2010-08-30 00:00:00,120.6832,16.3666,94.52
2010-08-30 00:00:00,120.5567,16.3453,94.4
2010-08-30 00:00:00,120.6559,16.4979,94.29
2010-08-30 00:00:00,81.5834,29.0834,85.15
2010-08-30 05:00:00,73.1694,19.2179,94.93
2010-08-31 00:00:00,109.1404,-7.4832,80.36
2010-08-31 00:00:00,80.6103,16.5332,81.46
2010-08-31 00:00:00,121.3034,17.4012,78.4
2010-08-31 09:00:00,80.6525,16.5157,81.58
2010-09-01 22:20:00,99.0,25.6167,77.44
2010-09-02 00:00:00,85.2401,27.7745,100.0
2010-09-02 00:00:00,127.586,40.3687,90.14
2010-09-03 00:00:00,120.6294,16.9729,95.21
2010-09-03 00:00:00,78.3896,30.135,95.53
2010-09-03 18:53:00,-78.5023,41.7757,77.42
2010-09-04 00:00:00,-90.8267,14.651,91.49
2010-09-04 00:00:00,88.7334,27.3702,80.37
2010-09-04 00:00:00,-90.85,15.58,84.72
2010-09-04 00:00:00,-91.7314,14.7085,93.55
2010-09-04 00:00:00,-90.7379,14.5832,91.57
2010-09-04 00:00:00,147.1399,-36.9829,98.85
2010-09-04 00:00:00,78.623,30.796,91.2
2010-09-04 00:00:00,78.3399,30.8987,91.2
2010-09-04 00:00:00,-91.3227,14.8231,89.95
2010-09-04 00:00:00,147.2468,-36.8415,99.1
2010-09-04 09:00:00,146.4399,-37.1475,99.3
2010-09-04 09:00:00,83.653,27.9333,95.57
2010-09-06 00:00:00,-6.4318,53.0055,95.48
2010-09-06 00:00:00,-6.4173,52.9892,95.64
2010-09-06 00:00:00,-6.3668,52.9621,95.7
2010-09-06 05:00:00,84.4866,27.7884,84.06
2010-09-08 00:00:00,107.8995,-7.0562,84.73
2010-09-09 00:00:00,120.9452,22.7708,94.06
2010-09-09 00:00:00,114.6671,4.8057,81.73
2010-09-10 00:00:00,14.6074,40.6378,81.83
2010-09-10 00:00:00,-91.0892,15.2892,84.35
2010-09-10 00:00:00,173.5421,-42.4635,96.18
2010-09-10 00:00:00,93.7273,27.0011,98.56
2010-09-11 00:00:00,120.1542,30.2745,82.43
2010-09-11 11:45:00,-83.9594,35.9283,87.36
2010-09-11 16:00:00,76.9844,30.7059,93.0
2010-09-12 00:00:00,78.4403,30.7333,94.95
2010-09-13 00:00:00,106.765,-6.6367,83.09
2010-09-13 18:00:00,-4.8875,56.2365,93.91
2010-09-13 23:00:00,-76.4254,18.0723,75.03
2010-09-15 00:00:00,103.9155,22.4179,93.41
2010-09-15 00:00:00,86.7001,26.9796,92.06
2010-09-15 00:00:00,83.3395,27.8808,92.36
2010-09-17 00:00:00,-96.3149,19.2818,91.8
2010-09-17 00:00:00,83.3588,28.058,94.65
2010-09-17 09:00:00,84.63118672,27.86624658,88.34
2010-09-17 09:00:00,80.6055,16.5141,92.76
2010-09-18 00:00:00,85.0855,27.5086,100.0
2010-09-18 00:00:00,78.6007,30.1454,95.26
2010-09-18 00:00:00,84.8566,27.7948,100.0
2010-09-18 09:00:00,85.1505,27.509,100.0
2010-09-19 00:00:00,78.4265,30.1035,99.15
2010-09-19 00:00:00,78.0767,30.4326,99.15
2010-09-19 00:00:00,77.1695,30.7198,91.26
2010-09-19 00:00:00,-122.9038,49.2065,89.94
2010-09-19 00:00:00,120.7211,23.4367,85.86
2010-09-19 00:00:00,80.058,29.7911,100.0
2010-09-19 00:00:00,76.9576,30.8741,91.26
2010-09-19 09:00:00,77.9137,30.1977,99.15
2010-09-19 15:00:00,-61.3169,10.4476,80.23
2010-09-19 23:00:00,-79.12,37.4204,70.09
2010-09-20 00:00:00,78.4401,30.7332,89.34
2010-09-20 00:00:00,-66.9492,10.5363,85.99
2010-09-20 22:00:00,-99.6511,18.9642,73.9
2010-09-21 00:00:00,110.6877,21.5,89.23
2010-09-21 00:00:00,111.3083,22.1978,95.24
2010-09-21 00:00:00,111.3604,22.4827,95.26
2010-09-21 04:30:00,104.8531,33.7721,60.81
2010-09-21 08:00:00,110.9276,21.6598,91.96
2010-09-22 06:00:00,-111.2858,33.8468,51.43
2010-09-22 23:00:00,-8.121,54.8705,91.08
2010-09-23 13:00:00,-91.4334,44.8545,94.33
2010-09-23 23:00:00,-74.1359,45.3717,79.64
2010-09-23 23:00:00,-1.7949,53.9923,90.11
2010-09-24 00:00:00,-127.5062,50.7053,89.85
2010-09-24 00:00:00,121.5722,25.1701,85.82
2010-09-24 00:00:00,121.7072,25.1056,85.7
2010-09-24 00:00:00,121.6586,25.0801,85.94
2010-09-24 00:00:00,121.6048,25.222,85.46
2010-09-24 01:00:00,76.3902,9.8988,94.0
2010-09-24 21:30:00,-127.4846,50.4335,91.99
2010-09-25 05:00:00,175.8188,-40.3271,83.35
2010-09-25 09:00:00,175.2785,-38.8702,87.12
2010-09-26 00:00:00,-53.9059,48.1411,78.58
2010-09-26 00:00:00,-89.9044,13.8601,94.15
2010-09-26 18:00:00,-126.4039,50.9975,96.63
2010-09-27 00:00:00,-75.9917,6.706,72.87
2010-09-27 03:00:00,-75.9712,5.1749,88.04
2010-09-27 09:00:00,81.8494,28.1981,70.64
2010-09-28 00:00:00,-76.4394,18.0083,81.53
2010-09-28 04:00:00,-96.0625,17.0977,78.58
2010-09-28 08:00:00,-122.7468,50.3413,85.5
2010-09-28 09:00:00,-117.4803,51.4643,89.72
2010-09-28 20:00:00,-79.9647,40.4191,90.92
2010-09-29 00:00:00,-84.4793,10.0757,99.34
2010-09-29 00:00:00,-77.0476,18.0677,81.22
2010-09-29 00:00:00,-80.0766,40.3911,77.13
2010-09-29 00:00:00,-92.8213,17.3738,80.62
2010-09-29 00:00:00,-76.8865,18.2544,81.22
2010-09-29 00:00:00,-76.8226,18.1686,81.22
2010-09-29 00:00:00,-91.8946,16.0203,90.78
2010-09-30 00:00:00,-76.0909,42.5363,95.47
2010-09-30 08:00:00,-76.7763,18.0622,83.62
2010-09-30 09:00:00,-96.1833,17.1833,61.5
2010-10-01 00:00:00,-72.4577,18.4468,72.84
2010-10-01 00:00:00,-84.1764,9.9108,91.91
2010-10-01 00:00:00,-84.1762,9.9108,91.9
2010-10-01 09:30:00,-71.9691,44.1473,92.35
2010-10-01 15:00:00,-76.3915,38.3558,72.7
2010-10-02 15:10:00,109.8832,18.777,89.12
2010-10-03 00:00:00,80.9779,6.8066,81.58
2010-10-03 00:00:00,81.039,6.9698,85.95
2010-10-03 00:00:00,106.593,17.4468,91.82
2010-10-03 00:00:00,76.818,30.9141,79.67
2010-10-03 09:00:00,-2.0992,53.6865,96.09
2010-10-03 13:00:00,-87.7654,14.3898,77.93
2010-10-03 19:00:00,75.5844,12.7796,87.54
2010-10-04 00:00:00,105.663,18.5554,84.9
2010-10-04 00:00:00,-61.1819,13.2609,87.03
2010-10-04 14:00:00,-118.0306,34.2266,85.21
2010-10-05 00:00:00,-61.3731,15.5918,85.65
2010-10-06 00:00:00,-66.3969,18.1652,84.46
2010-10-06 00:00:00,-64.802,17.7718,87.3
2010-10-06 00:00:00,97.3193,22.6461,78.09
2010-10-06 00:00:00,-117.9145,33.8353,77.94
2010-10-06 04:00:00,83.77762394,27.88159864,80.9
2010-10-06 22:00:00,96.8566,23.9723,93.14
2010-10-07 00:00:00,73.6889,34.8075,60.99
2010-10-07 00:00:00,73.4637,34.6644,62.88
2010-10-07 08:00:00,178.1266,-18.0327,84.3
2010-10-07 23:00:00,116.388,5.9606,85.55
2010-10-08 00:00:00,93.4108,24.7679,97.49
2010-10-08 00:00:00,93.9128,24.837,97.49
2010-10-08 00:00:00,80.9787,28.7038,89.04
2010-10-08 00:00:00,94.0212,25.2745,97.49
2010-10-08 18:00:00,153.0871,-26.3974,86.94
2010-10-08 20:00:00,152.3913,-29.4985,82.86
2010-10-08 23:00:00,153.0265,-26.6144,87.93
2010-10-09 00:00:00,94.0462,25.3179,89.16
2010-10-10 00:00:00,152.446,-29.4884,86.43
2010-10-10 00:00:00,123.9054,10.3355,86.57
2010-10-10 00:00:00,-122.4942,47.2906,89.53
2010-10-10 00:00:00,123.9032,10.3325,86.57
2010-10-10 02:45:00,-122.4801,47.3848,86.11
2010-10-10 19:00:00,153.0898,-26.3938,89.28
2010-10-10 23:30:00,123.8533,10.2863,86.55
2010-10-11 00:00:00,102.2681,12.1143,87.92
2010-10-11 00:00:00,80.6058,16.5141,78.15
2010-10-11 16:00:00,124.9292,8.2036,88.72
2010-10-12 00:00:00,122.1815,-0.936,87.07
2010-10-12 00:00:00,98.6585,10.0341,95.81
2010-10-14 05:40:00,109.0381,31.0595,81.6
2010-10-15 00:00:00,123.8955,10.3156,90.9
2010-10-15 00:00:00,-83.9753,10.1067,78.14
2010-10-15 00:00:00,123.6833,10.1833,90.74
2010-10-16 00:00:00,123.9275,10.34,87.49
2010-10-16 00:00:00,123.9153,10.395,87.5
2010-10-16 12:00:00,123.8978,10.3336,87.48
2010-10-16 20:00:00,123.3459,9.7548,84.44
2010-10-17 00:00:00,123.98,10.77,88.92
2010-10-17 00:00:00,-72.4111,18.5202,72.03
2010-10-17 00:00:00,-72.5738,18.4674,72.03
2010-10-17 00:00:00,107.2806,16.2137,90.12
2010-10-17 00:00:00,123.72,10.57,88.92
2010-10-17 23:00:00,-72.1167,-13.3042,67.33
2010-10-18 00:00:00,120.8329,16.4996,95.76
2010-10-18 00:00:00,120.425,16.5189,94.93
2010-10-18 00:00:00,121.1831,18.0167,88.69
2010-10-18 00:00:00,121.1151,16.8336,97.48
2010-10-18 00:00:00,120.9956,17.5396,88.98
2010-10-18 00:00:00,121.171,18.012,88.66
2010-10-18 00:00:00,121.6164,15.9949,83.51
2010-10-18 00:00:00,121.2368,17.5541,92.14
2010-10-18 00:00:00,121.0991576,16.91639749,97.48
2010-10-18 00:00:00,121.1666,17.2826,92.14
2010-10-18 00:00:00,121.461,17.3592,92.14
2010-10-18 00:00:00,-82.3691,23.1098,74.27
2010-10-18 00:00:00,121.3667,17.6,92.14
2010-10-18 00:00:00,109.8039,19.2606,94.96
2010-10-18 00:00:00,121.0642,18.4281,87.69
2010-10-18 00:00:00,120.9637,16.0161,93.0
2010-10-18 00:00:00,121.1495,17.4147,92.14
2010-10-18 00:00:00,121.7753,16.9817,92.14
2010-10-18 00:00:00,120.6318,16.3671,96.92
2010-10-18 07:00:00,121.2194,17.9209,89.0
2010-10-18 17:00:00,123.7619,10.3708,89.68
2010-10-18 23:00:00,120.839,16.5669,95.56
2010-10-18 23:00:00,121.0613,18.418,87.67
2010-10-18 23:00:00,120.6076,16.3712,96.92
2010-10-18 23:00:00,120.642,16.4286,96.78
2010-10-18 23:00:00,121.2088,17.265,92.14
2010-10-18 23:00:00,121.4255,17.4612,92.14
2010-10-19 00:00:00,123.89,10.38,89.94
2010-10-19 00:00:00,145.6937,-17.0661,63.67
2010-10-19 00:00:00,-116.4518,33.8575,78.95
2010-10-19 00:00:00,129.5901,28.4101,90.41
2010-10-20 00:00:00,-117.6667,33.4552,78.22
2010-10-21 00:00:00,121.8279,24.5436,84.91
2010-10-21 23:00:00,74.0227,34.0887,71.8
2010-10-21 23:00:00,121.8496,24.5478,84.91
2010-10-22 00:00:00,74.9397,33.0107,84.8
